ID_Emplacement;Adresse;Code postal;Commune;Code departement
15709;50 NATIONALE 6;73190;SAINT-JEOIRE-PRIEURE;73
15710;0 IMM ARCELLE 1;73440;LES BELLEVILLE;73
15711;0 PRES DE L AUMONE;73480;VAL CENIS;73
15712;0 BALCONS DE VAL THO CHAL 6;73440;LES BELLEVILLE;73
15713;330 CARNOT;73100;AIX LES BAINS;73
15714;0 EPIERRE;73220;EPIERRE;73
15715;80 DE L ARLANDAZ;73200;ALBERTVILLE;73
15716;0 TIGNY;73450;VALLOIRE;73
15717;0 IMM LE GRAND PIC;73130;SAINT FRANCOIS LONGCHAMP;73
15718;0 CROIX DU SUD;73450;VALMEINIER;73
15719;890 JACQUES PORRAZ;73200;ALBERTVILLE;73
15720;614 DU VILLARD;73490;LA RAVOIRE;73
15721;307 DES VIGNES;73230;BARBY;73
15722;0 L'AQUILA;73150;VAL-D ISERE;73
15723;0 IMM LE CREUX DE L OURS;73550;LES ALLUES;73
15724;2440 MACORNET;73000;CHAMBERY;73
15725;1680 GEORGES CLEMENCEAU;73000;CHAMBERY;73
15726;0 IMM LA TROIKA;73700;MONTVALEZAN;73
15727;0 IMM LA COMBE FOLLE;73320;TIGNES;73
15728;910 GEORGES 1ER;73100;AIX LES BAINS;73
15729;364 DU PETIT ARRONDAZ;73500;MODANE;73
15730;0 LES FLOCONS D'ARGENT;73500;AUSSOIS;73
15731;3270 RECLUS;73000;CHAMBERY;73
15732;0 PRARANGER;73440;LES BELLEVILLE;73
15733;970 COSTA DE BEAUREGARD;73000;CHAMBERY;73
15734;580 DES COTES;73100;AIX LES BAINS;73
15735;0 MONT VALLON;73550;LES ALLUES;73
15736;1285 LOUIS DE SAVOIE;73100;AIX LES BAINS;73
15737;976 DE COTE ROUSSE;73000;CHAMBERY;73
15738;0 PLAN DEVIN ARC 1600;73700;BOURG-SAINT-MAURICE;73
15739;2020 DE ST SIMOND;73100;AIX LES BAINS;73
15740;0 IMM LES BELLES CHALLES;73700;BOURG-SAINT-MAURICE;73
15741;194 VIA AQUAE;73100;MOUXY;73
15742;960 SAINT MARTIN;73210;AIME LA PLAGNE;73
15743;1300 MAL DE TASSIGNY;73100;AIX LES BAINS;73
15744;241 DES MONTS DESSUS;73000;BASSENS;73
15745;0 REINE DES PRES;73620;HAUTELUCE;73
15746;3430 ST FRANCOIS DE SALES;73000;CHAMBERY;73
15747;0 LA LICORNE IV;73210;LA PLAGNE TARENTAISE;73
15748;0 IMM L AGATE;73210;LA PLAGNE TARENTAISE;73
15749;2360 DU JARDIN ALPIN;73120;COURCHEVEL;73
15750;420 DE LA CHAUDANNE;73100;AIX LES BAINS;73
15751;2700 MONGE;73000;CHAMBERY;73
15752;980 DU COVET;73000;CHAMBERY;73
15753;0 IMM LE CHANTELOUP;73210;AIME LA PLAGNE;73
15754;0 FERMES DU CHANT L'OISEAU;73550;LES ALLUES;73
15755;980 PAUL YVAN LAGARDE;73200;ALBERTVILLE;73
15756;380 DE LA BOISSE;73000;CHAMBERY;73
15757;0 ANDROMEDE;73210;LA PLAGNE TARENTAISE;73
15758;1220 DES DUCS DE SAVOIE;73000;CHAMBERY;73
15759;0 IMM AIGUILLE GRIVE 2;73700;BOURG-SAINT-MAURICE;73
15760;0 LE CARIBOU I;73450;VALMEINIER;73
15761;0 ROCHE CHATEAU;73450;VALLOIRE;73
15762;0 IMM LE JANNU;73210;LA PLAGNE TARENTAISE;73
15763;3330 DE LA RIZE;73000;CHAMBERY;73
15764;85 CHANOINE HENRI FEJOZ;73000;BASSENS;73
15765;200 DES BAUGES;73230;SAINT-JEAN-D ARVEY;73
15766;2660 MICHAUD;73000;CHAMBERY;73
15767;1320 DE MARLIOZ;73100;AIX LES BAINS;73
15768;0 LES CROCUS;73150;VAL-D ISERE;73
15769;110 DE L AVENIR;73100;AIX LES BAINS;73
15770;48 DES AULNES;73490;LA RAVOIRE;73
15771;400 DE LA NUAZ;73270;VILLARD SUR DORON;73
15772;80 DE L ARLANDAZ;73200;ALBERTVILLE;73
15773;110 DU MONT BLANC;73410;ENTRELACS;73
15774;880 DE GENEVE;73100;AIX LES BAINS;73
15775;0 LES VERNEYS;73450;VALLOIRE;73
15776;7 DE L AEROPORT;73420;VOGLANS;73
15777;7 DE L AEROPORT;73420;VOGLANS;73
15778;0 IMM LES AVRIERES;73210;LA PLAGNE TARENTAISE;73
15779;7 DE L AEROPORT;73420;VOGLANS;73
15780;910 GEORGES 1ER;73100;AIX LES BAINS;73
15781;51 DU CHAMP DU BOIS;73100;TRESSERVE;73
15782;0 IMM LE FRANCE;73210;LA PLAGNE TARENTAISE;73
15783;470 DE L ENVERS;73590;FLUMET;73
15784;0 STE ANNE;73290;LA MOTTE SERVOLEX;73
15785;320 SAINTE THERESE;73000;BASSENS;73
15786;0 LES BALCONS DU SOLEIL MONG;73130;SAINT FRANCOIS LONGCHAMP;73
15787;0 IMM LA GENETTE;73550;LES ALLUES;73
15788;0 IMM HOME CLUB;73320;TIGNES;73
15789;0 LES LUMIERES DE NEIGE II;73450;VALMEINIER;73
15790;2180 DES THERMES;73100;AIX LES BAINS;73
15791;2575 DE PLANTRET;73120;COURCHEVEL;73
15792;0 IMM LES CIMES;73620;HAUTELUCE;73
15793;1000 CROIX D OR;73000;CHAMBERY;73
15794;1470 FRANCOIS DESCOTES;73000;CHAMBERY;73
15795;13 DE LA GRANDE CASSE;73710;PRALOGNAN-LA-VANOISE;73
15796;0 IMM LA LAUZIERE DESSUS;73260;LES AVANCHERS VALMOREL;73
15797;0 IMM LE PORTILLO;73150;VAL-D ISERE;73
15798;1560 GAMBETTA;73000;CHAMBERY;73
15799;0 LE CARIBOU I;73450;VALMEINIER;73
15800;123 DE CHARTREUSE;73000;BARBERAZ;73
15801;0 IMM LES ASTERS;73440;LES BELLEVILLE;73
15802;0 PIERRE FOURCHUE;73300;ALBIEZ-MONTROND;73
15803;1920 DE LA ROCHE DU ROI;73100;AIX LES BAINS;73
15804;0 IMM LE CREUX DE L OURS;73550;LES ALLUES;73
15805;0 IMM LES ECRINS;73210;LA PLAGNE TARENTAISE;73
15806;250 DE LA LIBERATION;74240;GAILLARD;74
15807;371 PARC DE LA MANDALLAZ;74330;LA BALME DE SILLINGY;74
15808;3445 DES FOURNAIS;74600;ANNECY;74
15809;385 DE MONTMIN;74210;FAVERGES-SEYTHENEX;74
15810;1790 DE LA PAIX;74000;ANNECY;74
15811;410 DU COL DE MERDASSIER;74230;MANIGOD;74
15812;2844 GRANDE RUE D ALERY;74960;ANNECY;74
15813;190 DU CHINAILLON;74450;LE GRAND BORNAND;74
15814;128 DES FRAMBOISIERS;74520;VALLEIRY;74
15815;2920 DES PAQUERETTES;74960;ANNECY;74
15816;760 DES EDELWEISS;74000;ANNECY;74
15817;390 VIEILLE ROUTE DES PENSIERE;74290;VEYRIER-DU-LAC;74
15818;3109 GEORGE SAND;74960;ANNECY;74
15819;180 DE LA CORDICE;74210;DOUSSARD;74
15820;230 ARISTIDE BRIAND;74000;ANNECY;74
15821;310 DES COTTAGES;74100;ANNEMASSE;74
15822;3396 DU VAL VERT;74600;ANNECY;74
15823;190 DU CHINAILLON;74450;LE GRAND BORNAND;74
15824;1090 DE GENEVE;74000;ANNECY;74
15825;40 DE L'ANDRAN;74230;MANIGOD;74
15826;2100 DE LA ROCADE;74000;ANNECY;74
15827;2685 DU JOULY;74940;ANNECY;74
15828;190 DES ANNONCIADES;74000;ANNECY;74
15829;620 DU GIFFRE;74100;ANNEMASSE;74
15830;3029 FREDERIC BACK;74960;ANNECY;74
15831;280 GAMBETTA;74210;FAVERGES-SEYTHENEX;74
15832;470 NEUF;74160;NEYDENS;74
15833;3026 GEORGES MELIES;74960;ANNECY;74
15834;430 CARNOT;74000;ANNECY;74
15835;400 DES VIGNES;74370;ARGONAY;74
15836;1150 DE SOUS CASSAN;74100;ANNEMASSE;74
15837;901 DES FINS NORD;74000;ANNECY;74
15838;410 DU COL DE MERDASSIER;74230;MANIGOD;74
15839;1163 DES TREILLES;74150;RUMILLY;74
15840;340 DE LA PAIX;74240;GAILLARD;74
15841;3486 DE LA CULAZ;74600;ANNECY;74
15842;355 DES CIMES;74150;RUMILLY;74
15843;1500 DE LOVERCHY;74000;ANNECY;74
15844;3028 DES PASSERELLES;74960;ANNECY;74
15845;76 DES BOULEAUX;74100;VETRAZ-MONTHOUX;74
15846;1910 DE LA PLAINE;74000;ANNECY;74
15847;1470 LOUIS CHAUMONTEL;74000;ANNECY;74
15848;1790 DE LA PAIX;74000;ANNECY;74
15849;1927 DU PONT ROMAIN;74940;ANNECY;74
15850;3222 DU BOIS GENTIL;74600;ANNECY;74
15851;470 DE CHAMBERY;74000;ANNECY;74
15852;360 DU DOCTEUR COQUAND;74100;ANNEMASSE;74
15853;1442 DE LA LIBERATION;74000;ANNECY;74
15854;140 DE LA CHAPELLE (MORNEX);74560;MONNETIER-MORNEX;74
15855;70 DES ALPES;74100;ANNEMASSE;74
15856;2 D ANNEMASSE;74160;COLLONGES-SOUS-SALEVE;74
15857;520 DE VALLARD;74240;GAILLARD;74
15858;690 DE L HOTEL DE VILLE;74150;RUMILLY;74
15859;310 DE LIVRON;74100;VETRAZ-MONTHOUX;74
15860;1140 DU SALEVE;74100;ANNEMASSE;74
15861;1550 DU MAQUIS;74000;ANNECY;74
15862;2940 DE LA REPUBLIQUE;74960;ANNECY;74
15863;50 DU BUET;74100;VILLE-LA-GRAND;74
15864;40 DE BELLEVUE;74380;LUCINGES;74
15865;110 DE LA CAPIEU;74230;MANIGOD;74
15866;1 DES ALLUAZ;74380;BONNE;74
15867;2845 DES ASTERS;74960;ANNECY;74
15868;2614 DES CHAPELAINES;74940;ANNECY;74
15869;3103 DES CEDRES;74960;ANNECY;74
15870;2972 DES HARMONIES;74960;ANNECY;74
15871;3308 DES LOGIS FLEURIS;74600;ANNECY;74
15872;2845 DES ASTERS;74960;ANNECY;74
15873;3059 DE FRANGY;74960;ANNECY;74
15874;341 DU GENEVOIS;74210;FAVERGES-SEYTHENEX;74
15875;126 DES CHENES;74100;VETRAZ-MONTHOUX;74
15876;355 DES GENEVRIERS;74330;POISY;74
15877;2939 DU QUART D AMONT;74960;ANNECY;74
15878;110 DE LA CAPIEU;74230;MANIGOD;74
15879;210 DU BOUCHET;74150;RUMILLY;74
15880;120 DE COQUELOUP;74100;VILLE-LA-GRAND;74
15881;147 DES MESANGES;74520;CHENEX;74
15882;960 PASTEUR;74100;ANNEMASSE;74
15883;740 DES VIGNES;74160;SAINT-JULIEN-EN-GENEVOIS;74
15884;330 BERTHOLLET;74000;ANNECY;74
15885;255 DU COL DES ARAVIS;74220;LA CLUSAZ;74
15886;100 DU CHATEAU;74380;LUCINGES;74
15887;570 DE LA GARE;74100;ANNEMASSE;74
15888;164 DES CONTAMINES;74160;SAINT-JULIEN-EN-GENEVOIS;74
15889;2390 DU THIOU;74000;ANNECY;74
15890;3047 DE COTFA;74960;ANNECY;74
15891;292 DE L HERMITAGE;74230;THONES;74
15892;730 JOSEPH BEARD;74150;RUMILLY;74
15893;410 DU COL DE MERDASSIER;74230;MANIGOD;74
15894;2695 LA MARJOLAINE;74940;ANNECY;74
15895;3396 DU VAL VERT;74600;ANNECY;74
15896;80 D ALERY;74000;ANNECY;74
15897;455 DU VIEUX MURIER;74560;MONNETIER-MORNEX;74
15898;902 DES FINS SUD;74000;ANNECY;74
15899;0 LA CREUSE NORD;74210;DOUSSARD;74
15900;1720 DE NARVIK;74000;ANNECY;74
15901;2980 DU PARC;74960;ANNECY;74
15902;3141 DE CUVAT;74370;ANNECY;74
15903;1910 DE LA PLAINE;74000;ANNECY;74
15904;46 DU CLOS FLEURY;74160;COLLONGES-SOUS-SALEVE;74
15905;2110 DES ROMAINS;74000;ANNECY;74
15906;2230 SAINTE CLAIRE;74000;ANNECY;74
15907;80 DE LA CAILLE;74350;ALLONZIER-LA-CAILLE;74
15908;3204 D AIX LES BAINS;74600;ANNECY;74
15909;480 VICTOR HUGO;74210;FAVERGES-SEYTHENEX;74
15910;660 DES NEIGES;74450;LE GRAND BORNAND;74
15911;410 DU COL DE MERDASSIER;74230;MANIGOD;74
15912;140 DE LA CHAPELLE (MORNEX);74560;MONNETIER-MORNEX;74
15913;300 DES FONTAINES;74330;EPAGNY METZ-TESSY;74
15914;1300 DES VOIRONS;74100;ANNEMASSE;74
15915;110 DE CERTOUX;74160;SAINT-JULIEN-EN-GENEVOIS;74
15916;100 DES CEDRES;74160;SAINT-JULIEN-EN-GENEVOIS;74
15917;2845 DES ASTERS;74960;ANNECY;74
15918;540 DU CHATEAU;74000;ANNECY;74
15919;510 DE LA PLAGE;74410;DUINGT;74
15920;2904 DE LA LIBERTE;74960;ANNECY;74
15921;2730 DES POMMARIES;74940;ANNECY;74
15922;470 DE CHAMBERY;74000;ANNECY;74
15923;140 DE CHEVALINE;74210;DOUSSARD;74
15924;0 DU CEDRE BLEU;74100;ANNEMASSE;74
15925;280 DES LAURIERS ROSES;74350;COPPONEX;74
15926;3215 DE L AUNAIE;74600;ANNECY;74
15927;1315 JEAN-LOUIS GRIVAZ;74000;ANNECY;74
15928;380 DE BROGNY;74000;ANNECY;74
15929;110 DE LA CAPIEU;74230;MANIGOD;74
15930;1090 DE GENEVE;74000;ANNECY;74
15931;410 DU COL DE MERDASSIER;74230;MANIGOD;74
15932;360 DU LAC;74230;MANIGOD;74
15933;320 DE MOELLESULAZ;74240;GAILLARD;74
15934;1880 PERRIERE;74000;ANNECY;74
15935;2240 SAINTE CLAIRE;74000;ANNECY;74
15936;104 DES COLIBRIS;74100;VILLE-LA-GRAND;74
15937;310 DE LIVRON;74100;VETRAZ-MONTHOUX;74
15938;1872 DU PERIMETRE;74000;ANNECY;74
15939;210 DU LEMAN;74160;ARCHAMPS;74
15940;70 DES ALPES;74100;ANNEMASSE;74
15941;1470 LOUIS CHAUMONTEL;74000;ANNECY;74
15942;3082 DES NOISETIERS;74960;ANNECY;74
15943;2906 DE LA LOUVATIERE;74960;ANNECY;74
15944;2972 DES HARMONIES;74960;ANNECY;74
15945;680 DE LA CROIX ROUGE;74600;ANNECY;74
15946;1610 DE LA MAVERIA;74940;ANNECY;74
15947;2110 DES ROMAINS;74000;ANNECY;74
15948;355 DES GENEVRIERS;74330;POISY;74
15949;160 CARNOT;74210;FAVERGES-SEYTHENEX;74
15950;397 CHRISTIAN JOLY;74160;SAINT-JULIEN-EN-GENEVOIS;74
15951;570 DE LA GARE;74100;ANNEMASSE;74
15952;280 DES HUCHES;74100;VETRAZ-MONTHOUX;74
15953;180 DU CHEF LIEU;74570;GROISY;74
15954;480 VICTOR HUGO;74210;FAVERGES-SEYTHENEX;74
15955;635 DE TALLOIRES;74210;DOUSSARD;74
15956;715 JULES VERNE;74100;ANNEMASSE;74
15957;407 DES NOISETIERS;74100;VETRAZ-MONTHOUX;74
15958;80 DE LA CAILLE;74350;ALLONZIER-LA-CAILLE;74
15959;865 FELIX PETIT;74000;ANNECY;74
15960;210 DE LA COTE;74580;VIRY;74
15961;460 DE GERMAGNY;74580;VIRY;74
15962;360 DU DOCTEUR COQUAND;74100;ANNEMASSE;74
15963;245 DU LIEUTENANT YVAN GENOT;74240;GAILLARD;74
15964;122 DU CHATEAU DE LIVRON;74100;VETRAZ-MONTHOUX;74
15965;630 DES GLIERES;74100;ANNEMASSE;74
15966;445 DE RAMPONNET;74290;MENTHON-SAINT-BERNARD;74
15967;361 DU CRY;74400;CHAMONIX MONT BLANC;74
15968;13 DE L AUTOMNE;74250;VIUZ-EN-SALLAZ;74
15969;136 DU PLAN DE MEURET;74120;PRAZ SUR ARLY;74
15970;600 GRILLET;74800;LA ROCHE SUR FORON;74
15971;470 DE LA PRAIRIE;74950;SCIONZIER;74
15972;288 DE SALLANCHES;74920;COMBLOUX;74
15973;890 DES VALLEES;74300;THYEZ;74
15974;141 DE LA FRASSE;74170;LES CONTAMINES MONTJOIE;74
15975;197 DES PIERRIERS;74130;MONT-SAXONNEX;74
15976;150 DE CHATEAUBLANC;74490;ONNION;74
15977;456 DU MONT D ARBOIS;74170;SAINT GERVAIS LES BAINS;74
15978;467 DU MONT PACCARD;74170;SAINT GERVAIS LES BAINS;74
15979;284 DU CLOS DE LA CORRUAZ;74400;CHAMONIX MONT BLANC;74
15980;907 DES PERIADES;74400;CHAMONIX MONT BLANC;74
15981;758 MARIE PARADIS;74400;CHAMONIX MONT BLANC;74
15982;296 DE COURMAYEUR;74400;CHAMONIX MONT BLANC;74
15983;251 DE CUSIN;74700;SALLANCHES;74
15984;290 DES MOULINS;74300;ARACHES LA FRASSE;74
15985;90 DU CLUB;74300;ARACHES LA FRASSE;74
15986;568 DE PIERRE PLATE;74170;SAINT GERVAIS LES BAINS;74
15987;43 DU BOUCHET;74310;SERVOZ;74
15988;390 DES THEZIERES;74440;TANINGES;74
15989;298 DES EDELWEISS;74700;SALLANCHES;74
15990;42 DE CARRY;74260;LES GETS;74
15991;218 CHARLES DE GAULLE;74800;LA ROCHE SUR FORON;74
15992;288 DE SALLANCHES;74920;COMBLOUX;74
15993;536 DU TELEPHERIQUE;74120;MEGEVE;74
15994;296 DE COURMAYEUR;74400;CHAMONIX MONT BLANC;74
15995;1079 DE LA POTTAZ;74800;LA ROCHE SUR FORON;74
15996;135 DE BIONNAY;74170;SAINT GERVAIS LES BAINS;74
15997;11 ADHEMAR FABRI;74800;LA ROCHE SUR FORON;74
15998;56 DES CHAVANNES;74260;LES GETS;74
15999;1431 DE THUET;74130;BONNEVILLE;74
16000;298 DES EDELWEISS;74700;SALLANCHES;74
16001;217 DU MEDONNET;74920;COMBLOUX;74
16002;480 DES GDES PLATIERES;74190;PASSY;74
16003;66 DE CHEVALY;74440;TANINGES;74
16004;1100 DE LA SARDAGNE;74300;CLUSES;74
16005;208 EDMOND DE ROTHSCHILD;74120;MEGEVE;74
16006;758 MARIE PARADIS;74400;CHAMONIX MONT BLANC;74
16007;15 DE CLUSES;74440;MORILLON;74
16008;484 DES MERISES;74970;MARIGNIER;74
16009;143 DE RAFORT;74120;PRAZ SUR ARLY;74
16010;240 DE COTTERET;74490;ONNION;74
16011;60 AMBROISE MARTIN;74120;MEGEVE;74
16012;480 PLATEAU DES SAIX;74340;SAMOENS;74
16013;329 CARDUCCI;74130;BONNEVILLE;74
16014;230 DU CRETET;74300;CLUSES;74
16015;408 EDMOND DESAILLOUD;74400;CHAMONIX MONT BLANC;74
16016;380 EMILE FAVRE;74300;CLUSES;74
16017;427 DE L HOPITAL;74700;SALLANCHES;74
16018;337 GONTARD;74170;SAINT GERVAIS LES BAINS;74
16019;12 DES BIOLLES;74660;VALLORCINE;74
16020;395 DES PETTOREAUX;74120;MEGEVE;74
16021;0 FLAINE;74300;ARACHES LA FRASSE;74
16022;997 DE LA POINTE DE LA LANCHE;74300;CLUSES;74
16023;920 DU PDT CARNOT;74800;LA ROCHE SUR FORON;74
16024;295 EMMA LANCHE;74700;SALLANCHES;74
16025;86 DE LA JACQUERIE;74120;DEMI-QUARTIER;74
16026;115 DE L ESSERT;74800;CORNIER;74
16027;348 DU GEN DE GAULLE;74700;SALLANCHES;74
16028;0 FLAINE;74300;ARACHES LA FRASSE;74
16029;0 DE LA CLAIRIERE;74190;PASSY;74
16030;150 DE CHATEAUBLANC;74490;ONNION;74
16031;493 DE LA THIOLLYRE;74250;VIUZ-EN-SALLAZ;74
16032;62 DES BRASSES;74250;VIUZ-EN-SALLAZ;74
16033;450 DE LA MOLLAZ;74170;SAINT GERVAIS LES BAINS;74
16034;960 PERRINE;74800;LA ROCHE SUR FORON;74
16035;68 DE LA GLIAT;74120;PRAZ SUR ARLY;74
16036;0 LES HOUCHES;74310;LES HOUCHES;74
16037;427 DE L HOPITAL;74700;SALLANCHES;74
16038;0 LES ESSERTS;74440;MORILLON;74
16039;1260 DES REVEES;74130;BONNEVILLE;74
16040;408 EDMOND DESAILLOUD;74400;CHAMONIX MONT BLANC;74
16041;408 EDMOND DESAILLOUD;74400;CHAMONIX MONT BLANC;74
16042;194 DU CRET DU MIDI;74120;MEGEVE;74
16043;40 ANCIENNE RTE IMPERIALE;74700;SALLANCHES;74
16044;600 DU DOCTEUR JACQUES ARNAUD;74480;PASSY;74
16045;288 DE SALLANCHES;74920;COMBLOUX;74
16046;480 DES GDES PLATIERES;74190;PASSY;74
16047;746 DES GORGES DU BRONZE;74130;BONNEVILLE;74
16048;282 DU MONT FAVY;74300;ARACHES LA FRASSE;74
16049;100 BELLEVUE;74700;SALLANCHES;74
16050;445 DE MIAGE;74170;SAINT GERVAIS LES BAINS;74
16051;408 EDMOND DESAILLOUD;74400;CHAMONIX MONT BLANC;74
16052;0 HONORAZ;74440;MORILLON;74
16053;456 DU MONT D ARBOIS;74170;SAINT GERVAIS LES BAINS;74
16054;230 DU CRETET;74300;CLUSES;74
16055;315 COUTTET CHAMPION;74400;CHAMONIX MONT BLANC;74
16056;907 DES PERIADES;74400;CHAMONIX MONT BLANC;74
16057;300 DE LA GARE;74170;SAINT GERVAIS LES BAINS;74
16058;100 BELLEVUE;74700;SALLANCHES;74
16059;193 DU CRET;74120;MEGEVE;74
16060;175 RESIDENCES DU MOLE;74250;LA TOUR;74
16061;355 DE ROCHE PALLUD;74440;MIEUSSY;74
16062;220 DES GRANGETTES;74300;ARACHES LA FRASSE;74
16063;139 DU CHATEAU;74310;LES HOUCHES;74
16064;764 MICHEL CROZ;74400;CHAMONIX MONT BLANC;74
16065;569 DE LA PLAINE;74970;MARIGNIER;74
16066;690 DU ROSAY;74700;SALLANCHES;74
16067;141 DE LA FRASSE;74170;LES CONTAMINES MONTJOIE;74
16068;1148 SOUS LA GRAND;74400;CHAMONIX MONT BLANC;74
16069;208 DE LA PLAINE;74800;AMANCY;74
16070;828 DE MONTROC;74400;CHAMONIX MONT BLANC;74
16071;189 DES HOTTES;74440;VERCHAIX;74
16072;670 DES RANES;74700;SALLANCHES;74
16073;66 DE CHEVALY;74440;TANINGES;74
16074;171 DU VAL D ARLY;74120;PRAZ SUR ARLY;74
16075;0 MONT BLANC;74490;SAINT-JEOIRE;74
16076;760 DU GRINGER;74130;BONNEVILLE;74
16077;293 DU VIEUX VILLAGE;74260;LES GETS;74
16078;92 DE FREBOUGE D EN HAUT;74700;CORDON;74
16079;194 CHARLET STRATON;74400;CHAMONIX MONT BLANC;74
16080;580 VERTE;74120;MEGEVE;74
16081;600 DU DOCTEUR JACQUES ARNAUD;74480;PASSY;74
16082;40 ANCIENNE RTE IMPERIALE;74700;SALLANCHES;74
16083;779 LA MOLLARD;74400;CHAMONIX MONT BLANC;74
16084;429 GANGA;74190;PASSY;74
16085;130 DU BETTEX;74170;SAINT GERVAIS LES BAINS;74
16086;283 DE L HUILERIE;74250;VIUZ-EN-SALLAZ;74
16087;261 DU CLOS DU SAVOY;74400;CHAMONIX MONT BLANC;74
16088;379 DU PALAIS DES SPORTS;74120;MEGEVE;74
16089;202 DES PLAGNES;74130;MONT-SAXONNEX;74
16090;1160 ST BERNARD;74800;LA ROCHE SUR FORON;74
16091;265 DU JAILLET;74120;MEGEVE;74
16092;150 DE CHATEAUBLANC;74490;ONNION;74
16093;296 DE COURMAYEUR;74400;CHAMONIX MONT BLANC;74
16094;550 GEORGES CLEMENCEAU;74300;CLUSES;74
16095;465 DU TILBURY;74300;ARACHES LA FRASSE;74
16096;715 DES POIRIERS;74300;THYEZ;74
16097;881 VERNEY DU FOUILLY;74310;LES HOUCHES;74
16098;95 DES BOSSONS;74400;CHAMONIX MONT BLANC;74
16099;12 DES BIOLLES;74660;VALLORCINE;74
16100;740 DE ST MARTIN;74700;SALLANCHES;74
16101;362 DE LA SAVOLIERE;74440;TANINGES;74
16102;66 DE CHEVALY;74440;TANINGES;74
16103;111 DES CHAMOIS;74310;LES HOUCHES;74
16104;218 CHARLES DE GAULLE;74800;LA ROCHE SUR FORON;74
16105;236 DE NIVORIN D EN BAS;74170;LES CONTAMINES MONTJOIE;74
16106;305 DU PONTET;74440;TANINGES;74
16107;620 DE LA GARE;74130;BONNEVILLE;74
16108;296 DE COURMAYEUR;74400;CHAMONIX MONT BLANC;74
16109;401 DES PLACES;74250;VIUZ-EN-SALLAZ;74
16110;350 DES EDELWEISS;74800;SAINT-PIERRE-EN-FAUCIGNY;74
16111;459 DU MONT JOLY;74170;SAINT GERVAIS LES BAINS;74
16112;94 BEAU SOLEIL;74120;MEGEVE;74
16113;760 DE SAVOIE;74700;SALLANCHES;74
16114;24 DE LA BARQUE;74130;CONTAMINE-SUR-ARVE;74
16115;758 MARIE PARADIS;74400;CHAMONIX MONT BLANC;74
16116;467 DU MONT PACCARD;74170;SAINT GERVAIS LES BAINS;74
16117;66 DE CHEVALY;74440;TANINGES;74
16118;76 DU FRONT DE NEIGE;74120;DEMI-QUARTIER;74
16119;154 DE SAINT GERVAIS;74170;LES CONTAMINES MONTJOIE;74
16120;61 DES FEULATES;74490;SAINT-JEOIRE;74
16121;66 DE CHEVALY;74440;TANINGES;74
16122;47 DU CENTRE;74260;LES GETS;74
16123;12 D ANNEMASSE;74130;CONTAMINE-SUR-ARVE;74
16124;820 DE L HOTEL DE VILLE;74130;BONNEVILLE;74
16125;1140 DE SILENCE;74800;LA ROCHE SUR FORON;74
16126;520 ST PAUL;74120;MEGEVE;74
16127;10 DE L AIGUILLE VERTE;74310;LES HOUCHES;74
16128;450 DE LA MOLLAZ;74170;SAINT GERVAIS LES BAINS;74
16129;990 DE LA PLATAZ;74300;CLUSES;74
16130;20 DES ARAVIS;74800;SAINT-PIERRE-EN-FAUCIGNY;74
16131;14 DU CLOCHER;74440;MORILLON;74
16132;47 DU CENTRE;74260;LES GETS;74
16133;26 DU FORUM;74440;MORILLON;74
16134;104 GUILLAUME FICHET;74130;GLIERES-VAL-DE-BORNE;74
16135;220 DES GRANGETTES;74300;ARACHES LA FRASSE;74
16136;130 DU CHENE;74950;SCIONZIER;74
16137;152 DE LA GARE;74440;VERCHAIX;74
16138;208 DU CLOS DE DIANE;74300;CLUSES;74
16139;21 DU BARGY;74460;MARNAZ;74
16140;1058 RENE PAYOT;74400;CHAMONIX MONT BLANC;74
16141;49 DES EDELWEISS;74120;PRAZ SUR ARLY;74
16142;408 EDMOND DESAILLOUD;74400;CHAMONIX MONT BLANC;74
16143;355 DE ROCHE PALLUD;74440;MIEUSSY;74
16144;47 DU CENTRE;74260;LES GETS;74
16145;711 DE TAGUE;74170;SAINT GERVAIS LES BAINS;74
16146;408 EDMOND DESAILLOUD;74400;CHAMONIX MONT BLANC;74
16147;362 NATIONALE;74120;MEGEVE;74
16148;0 FLAINE;74300;ARACHES LA FRASSE;74
16149;329 CARDUCCI;74130;BONNEVILLE;74
16150;151 DU FEUG;74920;COMBLOUX;74
16151;104 DE LA FONTAINE;74800;AMANCY;74
16152;48 DE BELLEVUE;74310;LES HOUCHES;74
16153;66 DE CHEVALY;74440;TANINGES;74
16154;782 DU VERNET;74170;SAINT GERVAIS LES BAINS;74
16155;52 DE LA CHAPELLE;74800;AMANCY;74
16156;790 ANCIENNE RTE DE COMBLOUX;74700;SALLANCHES;74
16157;210 DE LA COMTESSE;74170;SAINT GERVAIS LES BAINS;74
16158;329 CARDUCCI;74130;BONNEVILLE;74
16159;758 MARIE PARADIS;74400;CHAMONIX MONT BLANC;74
16160;188 DES CHATTRIX;74170;SAINT GERVAIS LES BAINS;74
16161;54 DU BOUCHET;74920;COMBLOUX;74
16162;119 DE LA CRY CUCHET;74920;COMBLOUX;74
16163;0 FLAINE;74300;ARACHES LA FRASSE;74
16164;868 DES TROLLES;74300;THYEZ;74
16165;1041 DU PRE DE LA CROIX;74300;CLUSES;74
16166;90 BALLALOUD;74300;CLUSES;74
