ID_commune;Code postal;Commune;Code departement;ID_adresse
1930;7000;PRIVAS;7;1930
1931;7800;LA-VOULTE-SUR-RHONE;7;1931
1932;7800;LA-VOULTE-SUR-RHONE;7;1932
1933;7600;VALS-LES-BAINS;7;1933
1934;7150;SALAVAS;7;1934
1935;7700;BOURG-SAINT-ANDEOL;7;1935
1936;7300;TOURNON-SUR-RHONE;7;1936
1937;7300;TOURNON-SUR-RHONE;7;1937
1938;7130;SAINT-PERAY;7;1938
1939;7130;SAINT-PERAY;7;1939
1940;7500;GUILHERAND-GRANGES;7;1940
1941;7100;ANNONAY;7;1941
1942;7370;SARRAS;7;1942
1943;7300;TOURNON-SUR-RHONE;7;1943
1944;7500;GUILHERAND-GRANGES;7;1944
1945;7340;FELINES;7;1945
1946;7300;TOURNON-SUR-RHONE;7;1946
1947;7100;ANNONAY;7;1947
1948;7100;ANNONAY;7;1948
1949;7130;SAINT-PERAY;7;1949
1950;7500;GUILHERAND-GRANGES;7;1950
1951;7100;ANNONAY;7;1951
1952;7500;GUILHERAND-GRANGES;7;1952
1953;7500;GUILHERAND-GRANGES;7;1953
1954;7100;ANNONAY;7;1954
1955;7100;ANNONAY;7;1955
1956;7100;ANNONAY;7;1956
1957;7500;GUILHERAND-GRANGES;7;1957
1958;7100;ANNONAY;7;1958
1959;7100;ANNONAY;7;1959
1960;7100;ANNONAY;7;1960
1961;7300;TOURNON-SUR-RHONE;7;1961
1962;7500;GUILHERAND-GRANGES;7;1962
1963;7100;ANNONAY;7;1963
1964;7100;ANNONAY;7;1964
1965;7100;ANNONAY;7;1965
1966;7100;ANNONAY;7;1966
1967;7500;GUILHERAND-GRANGES;7;1967
1968;7300;TOURNON-SUR-RHONE;7;1968
1969;7500;GUILHERAND-GRANGES;7;1969
1970;7500;GUILHERAND-GRANGES;7;1970
1971;7300;TOURNON-SUR-RHONE;7;1971
1972;7100;ANNONAY;7;1972
1973;7300;TOURNON-SUR-RHONE;7;1973
1974;7300;TOURNON-SUR-RHONE;7;1974
1975;7500;GUILHERAND-GRANGES;7;1975
1976;7300;TOURNON-SUR-RHONE;7;1976
1977;7300;TOURNON-SUR-RHONE;7;1977
1978;7300;TOURNON-SUR-RHONE;7;1978
1979;7500;GUILHERAND-GRANGES;7;1979
1980;7300;TOURNON-SUR-RHONE;7;1980
1981;7100;ANNONAY;7;1981
1982;7300;SAINT-JEAN-DE-MUZOLS;7;1982
1983;7300;TOURNON-SUR-RHONE;7;1983
1984;7300;TOURNON-SUR-RHONE;7;1984
1985;7300;TOURNON-SUR-RHONE;7;1985
1986;7500;GUILHERAND-GRANGES;7;1986
1987;7300;TOURNON-SUR-RHONE;7;1987
1988;7300;TOURNON-SUR-RHONE;7;1988
1989;7100;ANNONAY;7;1989
1990;7100;ANNONAY;7;1990
1991;7100;ANNONAY;7;1991
1992;7430;DAVEZIEUX;7;1992
1993;7100;ANNONAY;7;1993
1994;7500;GUILHERAND-GRANGES;7;1994
1995;7370;SARRAS;7;1995
1996;7300;TOURNON-SUR-RHONE;7;1996
1997;7130;SAINT-PERAY;7;1997
1998;8000;CHARLEVILLE-MEZIERES;8;1998
1999;8600;GIVET;8;1999
2000;8090;SAINT-LAURENT;8;2000
2001;8000;CHARLEVILLE-MEZIERES;8;2001
2002;8000;CHARLEVILLE-MEZIERES;8;2002
2003;8000;CHARLEVILLE-MEZIERES;8;2003
2004;8000;CHARLEVILLE-MEZIERES;8;2004
2005;8000;CHARLEVILLE-MEZIERES;8;2005
2006;8000;CHARLEVILLE-MEZIERES;8;2006
2007;8000;CHARLEVILLE-MEZIERES;8;2007
2008;8000;CHARLEVILLE-MEZIERES;8;2008
2009;8000;CHARLEVILLE-MEZIERES;8;2009
2010;8000;CHARLEVILLE-MEZIERES;8;2010
2011;8000;CHARLEVILLE-MEZIERES;8;2011
2012;8000;CHARLEVILLE-MEZIERES;8;2012
2013;8600;GIVET;8;2013
2014;8600;GIVET;8;2014
2015;8000;CHARLEVILLE-MEZIERES;8;2015
2016;8000;CHARLEVILLE-MEZIERES;8;2016
2017;8600;GIVET;8;2017
2018;8000;CHARLEVILLE-MEZIERES;8;2018
2019;8000;CHARLEVILLE-MEZIERES;8;2019
2020;8000;CHARLEVILLE-MEZIERES;8;2020
2021;8000;CHARLEVILLE-MEZIERES;8;2021
2022;8000;CHARLEVILLE-MEZIERES;8;2022
2023;8000;CHARLEVILLE-MEZIERES;8;2023
2024;8300;RETHEL;8;2024
2025;8300;RETHEL;8;2025
2026;8300;RETHEL;8;2026
2027;8300;RETHEL;8;2027
2028;8300;RETHEL;8;2028
2029;8300;RETHEL;8;2029
2030;8300;RETHEL;8;2030
2031;8300;RETHEL;8;2031
2032;8200;SEDAN;8;2032
2033;8110;CARIGNAN;8;2033
2034;8200;SEDAN;8;2034
2035;8200;SEDAN;8;2035
2036;8200;SEDAN;8;2036
2037;8200;SEDAN;8;2037
2038;8200;SEDAN;8;2038
2039;8200;SEDAN;8;2039
2040;8200;SEDAN;8;2040
2041;8200;SEDAN;8;2041
2042;8200;SEDAN;8;2042
2043;8200;SEDAN;8;2043
2044;8200;BALAN;8;2044
2045;8200;SEDAN;8;2045
2046;8110;CARIGNAN;8;2046
2047;8140;BAZEILLES;8;2047
2048;8200;SEDAN;8;2048
2049;8200;SEDAN;8;2049
2050;8200;SEDAN;8;2050
2051;9140;USTOU;9;2051
2052;9700;SAVERDUN;9;2052
2053;9000;FOIX;9;2053
2054;9000;FOIX;9;2054
2055;9100;SAINT-JEAN-DU-FALGA;9;2055
2056;9250;LUZENAC;9;2056
2057;9110;AX-LES-THERMES;9;2057
2058;9500;MIREPOIX;9;2058
2059;9000;FOIX;9;2059
2060;9300;LAVELANET;9;2060
2061;9100;PAMIERS;9;2061
2062;9000;FOIX;9;2062
2063;9110;AX-LES-THERMES;9;2063
2064;9350;DAUMAZAN-SUR-ARIZE;9;2064
2065;10300;SAINTE SAVINE;10;2065
2066;10300;SAINTE SAVINE;10;2066
2067;10430;ROSIERES PRES TROYES;10;2067
2068;10100;ROMILLY SUR SEINE;10;2068
2069;10300;SAINTE SAVINE;10;2069
2070;10800;SAINT JULIEN LES VILLAS;10;2070
2071;10300;SAINTE SAVINE;10;2071
2072;10120;SAINT ANDRE LES VERGERS;10;2072
2073;10000;TROYES;10;2073
2074;10400;TRAINEL;10;2074
2075;10120;SAINT ANDRE LES VERGERS;10;2075
2076;10300;SAINTE SAVINE;10;2076
2077;10120;SAINT ANDRE LES VERGERS;10;2077
2078;10000;TROYES;10;2078
2079;10600;LA CHAPELLE ST LUC;10;2079
2080;10300;SAINTE SAVINE;10;2080
2081;10120;SAINT ANDRE LES VERGERS;10;2081
2082;10000;TROYES;10;2082
2083;10300;SAINTE SAVINE;10;2083
2084;10120;SAINT ANDRE LES VERGERS;10;2084
2085;10000;TROYES;10;2085
2086;10000;TROYES;10;2086
2087;10000;TROYES;10;2087
2088;10430;ROSIERES PRES TROYES;10;2088
2089;10300;SAINTE SAVINE;10;2089
2090;10300;SAINTE SAVINE;10;2090
2091;10600;LA CHAPELLE ST LUC;10;2091
2092;10300;SAINTE SAVINE;10;2092
2093;10000;TROYES;10;2093
2094;10000;TROYES;10;2094
2095;10000;TROYES;10;2095
2096;10000;TROYES;10;2096
2097;10000;TROYES;10;2097
2098;10300;SAINTE SAVINE;10;2098
2099;10200;BAR SUR AUBE;10;2099
2100;10000;TROYES;10;2100
2101;10100;ROMILLY SUR SEINE;10;2101
2102;10300;SAINTE SAVINE;10;2102
2103;10120;SAINT ANDRE LES VERGERS;10;2103
2104;10000;TROYES;10;2104
2105;10000;TROYES;10;2105
2106;10600;LA CHAPELLE ST LUC;10;2106
2107;10000;TROYES;10;2107
2108;10300;SAINTE SAVINE;10;2108
2109;10430;ROSIERES PRES TROYES;10;2109
2110;10000;TROYES;10;2110
2111;10800;SAINT JULIEN LES VILLAS;10;2111
2112;10120;SAINT ANDRE LES VERGERS;10;2112
2113;10000;TROYES;10;2113
2114;10000;TROYES;10;2114
2115;10150;PONTSAINTE MARIE;10;2115
2116;10120;SAINT ANDRE LES VERGERS;10;2116
2117;10100;ROMILLY SUR SEINE;10;2117
2118;10300;SAINTE SAVINE;10;2118
2119;10000;TROYES;10;2119
2120;10000;TROYES;10;2120
2121;10000;TROYES;10;2121
2122;10000;TROYES;10;2122
2123;10000;TROYES;10;2123
2124;10000;TROYES;10;2124
2125;10000;TROYES;10;2125
2126;10120;SAINT ANDRE LES VERGERS;10;2126
2127;10120;SAINT ANDRE LES VERGERS;10;2127
2128;10000;TROYES;10;2128
2129;10000;TROYES;10;2129
2130;10300;SAINTE SAVINE;10;2130
2131;10000;TROYES;10;2131
2132;10120;SAINT ANDRE LES VERGERS;10;2132
2133;10000;TROYES;10;2133
2134;10300;SAINTE SAVINE;10;2134
2135;10120;SAINT ANDRE LES VERGERS;10;2135
2136;10000;TROYES;10;2136
2137;10000;TROYES;10;2137
2138;10000;TROYES;10;2138
2139;10000;TROYES;10;2139
2140;10120;SAINT ANDRE LES VERGERS;10;2140
2141;10000;TROYES;10;2141
2142;10000;TROYES;10;2142
2143;10800;SAINT JULIEN LES VILLAS;10;2143
2144;10600;LA CHAPELLE ST LUC;10;2144
2145;10000;TROYES;10;2145
2146;10000;TROYES;10;2146
2147;10600;LA CHAPELLE ST LUC;10;2147
2148;10000;TROYES;10;2148
2149;10000;TROYES;10;2149
2150;10100;ROMILLY SUR SEINE;10;2150
2151;10120;SAINT ANDRE LES VERGERS;10;2151
2152;10000;TROYES;10;2152
2153;10000;TROYES;10;2153
2154;10000;TROYES;10;2154
2155;10800;SAINT JULIEN LES VILLAS;10;2155
2156;10400;NOGENT SUR SEINE;10;2156
2157;10600;LA CHAPELLE ST LUC;10;2157
2158;10000;TROYES;10;2158
2159;10800;SAINT JULIEN LES VILLAS;10;2159
2160;10000;TROYES;10;2160
2161;10000;TROYES;10;2161
2162;10120;SAINT ANDRE LES VERGERS;10;2162
2163;10000;TROYES;10;2163
2164;10300;SAINTE SAVINE;10;2164
2165;10600;LA CHAPELLE ST LUC;10;2165
2166;10420;LES NOES PRES TROYES;10;2166
2167;10000;TROYES;10;2167
2168;10000;TROYES;10;2168
2169;10000;TROYES;10;2169
2170;10600;LA CHAPELLE ST LUC;10;2170
2171;10000;TROYES;10;2171
2172;10000;TROYES;10;2172
2173;10600;LA CHAPELLE ST LUC;10;2173
2174;10000;TROYES;10;2174
2175;10000;TROYES;10;2175
2176;10200;COLOMBE LA FOSSE;10;2176
2177;10430;ROSIERES PRES TROYES;10;2177
2178;10000;TROYES;10;2178
2179;10000;TROYES;10;2179
2180;10300;SAINTE SAVINE;10;2180
2181;10000;TROYES;10;2181
2182;10120;SAINT ANDRE LES VERGERS;10;2182
2183;10000;TROYES;10;2183
2184;10120;SAINT ANDRE LES VERGERS;10;2184
2185;10000;TROYES;10;2185
2186;10000;TROYES;10;2186
2187;10000;TROYES;10;2187
2188;10000;TROYES;10;2188
2189;10000;TROYES;10;2189
2190;10000;TROYES;10;2190
2191;10120;SAINT ANDRE LES VERGERS;10;2191
2192;10000;TROYES;10;2192
2193;10000;TROYES;10;2193
2194;10000;TROYES;10;2194
2195;10000;TROYES;10;2195
2196;10000;TROYES;10;2196
2197;10000;TROYES;10;2197
2198;10000;TROYES;10;2198
2199;10000;TROYES;10;2199
2200;10500;DIENVILLE;10;2200
2201;10000;TROYES;10;2201
2202;10000;TROYES;10;2202
2203;10200;BAR SUR AUBE;10;2203
2204;10000;TROYES;10;2204
2205;10000;TROYES;10;2205
2206;10000;TROYES;10;2206
2207;10430;ROSIERES PRES TROYES;10;2207
2208;10000;TROYES;10;2208
2209;10120;SAINT ANDRE LES VERGERS;10;2209
2210;10000;TROYES;10;2210
2211;10120;SAINT ANDRE LES VERGERS;10;2211
2212;10000;TROYES;10;2212
2213;10000;TROYES;10;2213
2214;10600;LA CHAPELLE ST LUC;10;2214
2215;10000;TROYES;10;2215
2216;10600;LA CHAPELLE ST LUC;10;2216
2217;10000;TROYES;10;2217
2218;10000;TROYES;10;2218
2219;10000;TROYES;10;2219
2220;10600;LA CHAPELLE ST LUC;10;2220
2221;10000;TROYES;10;2221
2222;10000;TROYES;10;2222
2223;10000;TROYES;10;2223
2224;10600;LA CHAPELLE ST LUC;10;2224
2225;10000;TROYES;10;2225
2226;10000;TROYES;10;2226
2227;10000;TROYES;10;2227
2228;10000;TROYES;10;2228
2229;10300;SAINTE SAVINE;10;2229
2230;10600;LA CHAPELLE ST LUC;10;2230
2231;10120;SAINT ANDRE LES VERGERS;10;2231
2232;10000;TROYES;10;2232
2233;10000;TROYES;10;2233
2234;11000;CARCASSONNE;11;2234
2235;11000;CARCASSONNE;11;2235
2236;11000;CARCASSONNE;11;2236
2237;11000;CARCASSONNE;11;2237
2238;11400;CASTELNAUDARY;11;2238
2239;11150;PEXIORA;11;2239
2240;11800;TREBES;11;2240
2241;11000;CARCASSONNE;11;2241
2242;11000;CARCASSONNE;11;2242
2243;11290;LAVALETTE;11;2243
2244;11000;CARCASSONNE;11;2244
2245;11000;CARCASSONNE;11;2245
2246;11000;CARCASSONNE;11;2246
2247;11300;LIMOUX;11;2247
2248;11400;CASTELNAUDARY;11;2248
2249;11000;CARCASSONNE;11;2249
2250;11000;CARCASSONNE;11;2250
2251;11000;CARCASSONNE;11;2251
2252;11000;CARCASSONNE;11;2252
2253;11000;CARCASSONNE;11;2253
2254;11000;CARCASSONNE;11;2254
2255;11000;CARCASSONNE;11;2255
2256;11190;RENNES LES BAINS;11;2256
2257;11000;CARCASSONNE;11;2257
2258;11000;CARCASSONNE;11;2258
2259;11000;CARCASSONNE;11;2259
2260;11000;CARCASSONNE;11;2260
2261;11000;CARCASSONNE;11;2261
2262;11400;CASTELNAUDARY;11;2262
2263;11000;CARCASSONNE;11;2263
2264;11000;CARCASSONNE;11;2264
2265;11000;CARCASSONNE;11;2265
2266;11000;CARCASSONNE;11;2266
2267;11300;LIMOUX;11;2267
2268;11000;CARCASSONNE;11;2268
2269;11000;CARCASSONNE;11;2269
2270;11400;CASTELNAUDARY;11;2270
2271;11510;FITOU;11;2271
2272;11130;SIGEAN;11;2272
2273;11210;PORT-LA-NOUVELLE;11;2273
2274;11430;GRUISSAN;11;2274
2275;11370;LEUCATE;11;2275
2276;11210;PORT-LA-NOUVELLE;11;2276
2277;11430;GRUISSAN;11;2277
2278;11370;LEUCATE;11;2278
2279;11100;NARBONNE;11;2279
2280;11210;PORT-LA-NOUVELLE;11;2280
2281;11100;NARBONNE;11;2281
2282;11370;LEUCATE;11;2282
2283;11430;GRUISSAN;11;2283
2284;11430;GRUISSAN;11;2284
2285;11430;GRUISSAN;11;2285
2286;11100;NARBONNE;11;2286
2287;11100;NARBONNE;11;2287
2288;11100;NARBONNE;11;2288
2289;11210;PORT-LA-NOUVELLE;11;2289
2290;11210;PORT-LA-NOUVELLE;11;2290
2291;11370;LEUCATE;11;2291
2292;11110;VINASSAN;11;2292
2293;11430;GRUISSAN;11;2293
2294;11560;FLEURY D AUDE;11;2294
2295;11210;PORT-LA-NOUVELLE;11;2295
2296;11430;GRUISSAN;11;2296
2297;11430;GRUISSAN;11;2297
2298;11100;NARBONNE;11;2298
2299;11560;FLEURY D AUDE;11;2299
2300;11430;GRUISSAN;11;2300
2301;11200;BOUTENAC;11;2301
2302;11100;NARBONNE;11;2302
2303;11210;PORT-LA-NOUVELLE;11;2303
2304;11370;LEUCATE;11;2304
2305;11100;NARBONNE;11;2305
2306;11430;GRUISSAN;11;2306
2307;11100;NARBONNE;11;2307
2308;11430;GRUISSAN;11;2308
2309;11430;GRUISSAN;11;2309
2310;11100;NARBONNE;11;2310
2311;11560;FLEURY D AUDE;11;2311
2312;11210;PORT-LA-NOUVELLE;11;2312
2313;11560;FLEURY D AUDE;11;2313
2314;11100;NARBONNE;11;2314
2315;11560;FLEURY D AUDE;11;2315
2316;11370;LEUCATE;11;2316
2317;11370;LEUCATE;11;2317
2318;11370;LEUCATE;11;2318
2319;11560;FLEURY D AUDE;11;2319
2320;11430;GRUISSAN;11;2320
2321;11430;GRUISSAN;11;2321
2322;11100;NARBONNE;11;2322
2323;11430;GRUISSAN;11;2323
2324;11100;NARBONNE;11;2324
2325;11370;LEUCATE;11;2325
2326;11370;LEUCATE;11;2326
2327;11370;LEUCATE;11;2327
2328;11370;LEUCATE;11;2328
2329;11370;LEUCATE;11;2329
2330;11100;NARBONNE;11;2330
2331;11100;NARBONNE;11;2331
2332;11370;LEUCATE;11;2332
2333;11370;LEUCATE;11;2333
2334;11210;PORT-LA-NOUVELLE;11;2334
2335;11430;GRUISSAN;11;2335
2336;11130;SIGEAN;11;2336
2337;11370;LEUCATE;11;2337
2338;11560;FLEURY D AUDE;11;2338
2339;11430;GRUISSAN;11;2339
2340;11370;LEUCATE;11;2340
2341;11430;GRUISSAN;11;2341
2342;11430;GRUISSAN;11;2342
2343;11370;LEUCATE;11;2343
2344;11100;NARBONNE;11;2344
2345;11100;NARBONNE;11;2345
2346;11370;LEUCATE;11;2346
2347;11100;NARBONNE;11;2347
2348;11210;PORT-LA-NOUVELLE;11;2348
2349;11210;PORT-LA-NOUVELLE;11;2349
2350;11430;GRUISSAN;11;2350
2351;11210;PORT-LA-NOUVELLE;11;2351
2352;11560;FLEURY D AUDE;11;2352
2353;11560;FLEURY D AUDE;11;2353
2354;11210;PORT-LA-NOUVELLE;11;2354
2355;11370;LEUCATE;11;2355
2356;11560;FLEURY D AUDE;11;2356
2357;11100;NARBONNE;11;2357
2358;11430;GRUISSAN;11;2358
2359;11560;FLEURY D AUDE;11;2359
2360;11430;GRUISSAN;11;2360
2361;11440;PEYRIAC DE MER;11;2361
2362;11370;LEUCATE;11;2362
2363;11370;LEUCATE;11;2363
2364;11430;GRUISSAN;11;2364
2365;11430;GRUISSAN;11;2365
2366;11100;NARBONNE;11;2366
2367;11370;LEUCATE;11;2367
2368;11430;GRUISSAN;11;2368
2369;11100;NARBONNE;11;2369
2370;11370;LEUCATE;11;2370
2371;11370;LEUCATE;11;2371
2372;11430;GRUISSAN;11;2372
2373;11430;GRUISSAN;11;2373
2374;11560;FLEURY D AUDE;11;2374
2375;11430;GRUISSAN;11;2375
2376;11430;GRUISSAN;11;2376
2377;11560;FLEURY D AUDE;11;2377
2378;11370;LEUCATE;11;2378
2379;11560;FLEURY D AUDE;11;2379
2380;11430;GRUISSAN;11;2380
2381;11430;GRUISSAN;11;2381
2382;11560;FLEURY D AUDE;11;2382
2383;11560;FLEURY D AUDE;11;2383
2384;11430;GRUISSAN;11;2384
2385;11430;GRUISSAN;11;2385
2386;11210;PORT-LA-NOUVELLE;11;2386
2387;11430;GRUISSAN;11;2387
2388;11430;GRUISSAN;11;2388
2389;11430;GRUISSAN;11;2389
2390;11370;LEUCATE;11;2390
2391;11430;GRUISSAN;11;2391
2392;11370;LEUCATE;11;2392
2393;11100;NARBONNE;11;2393
2394;11210;PORT-LA-NOUVELLE;11;2394
2395;11560;FLEURY D AUDE;11;2395
2396;11100;NARBONNE;11;2396
2397;11100;NARBONNE;11;2397
2398;11370;LEUCATE;11;2398
2399;11430;GRUISSAN;11;2399
2400;11100;BAGES;11;2400
2401;11430;GRUISSAN;11;2401
2402;11200;LEZIGNAN-CORBIERES;11;2402
2403;11370;LEUCATE;11;2403
2404;11110;SALLES D AUDE;11;2404
2405;11430;GRUISSAN;11;2405
2406;11370;LEUCATE;11;2406
2407;11510;FITOU;11;2407
2408;11370;LEUCATE;11;2408
2409;11430;GRUISSAN;11;2409
2410;11430;GRUISSAN;11;2410
2411;11210;PORT-LA-NOUVELLE;11;2411
2412;11370;LEUCATE;11;2412
2413;11430;GRUISSAN;11;2413
2414;11100;NARBONNE;11;2414
2415;11560;FLEURY D AUDE;11;2415
2416;11100;NARBONNE;11;2416
2417;11200;LEZIGNAN-CORBIERES;11;2417
2418;11100;NARBONNE;11;2418
2419;11370;LEUCATE;11;2419
2420;11370;LEUCATE;11;2420
2421;11100;NARBONNE;11;2421
2422;11100;NARBONNE;11;2422
2423;11370;LEUCATE;11;2423
2424;11100;NARBONNE;11;2424
2425;11430;GRUISSAN;11;2425
2426;11430;GRUISSAN;11;2426
2427;11210;PORT-LA-NOUVELLE;11;2427
2428;11370;LEUCATE;11;2428
2429;11100;NARBONNE;11;2429
2430;11100;NARBONNE;11;2430
2431;11120;MOUSSAN;11;2431
2432;11370;LEUCATE;11;2432
2433;11130;SIGEAN;11;2433
2434;11210;PORT-LA-NOUVELLE;11;2434
2435;11560;FLEURY D AUDE;11;2435
2436;11430;GRUISSAN;11;2436
2437;11560;FLEURY D AUDE;11;2437
2438;11430;GRUISSAN;11;2438
2439;11100;NARBONNE;11;2439
2440;11100;NARBONNE;11;2440
2441;11370;LEUCATE;11;2441
2442;11210;PORT-LA-NOUVELLE;11;2442
2443;11430;GRUISSAN;11;2443
2444;11100;NARBONNE;11;2444
2445;11370;LEUCATE;11;2445
2446;11100;NARBONNE;11;2446
2447;11430;GRUISSAN;11;2447
2448;11430;GRUISSAN;11;2448
2449;11370;LEUCATE;11;2449
2450;11100;NARBONNE;11;2450
2451;11370;LEUCATE;11;2451
2452;11430;GRUISSAN;11;2452
2453;11370;LEUCATE;11;2453
2454;11430;GRUISSAN;11;2454
2455;11370;LEUCATE;11;2455
2456;11370;LEUCATE;11;2456
2457;11370;LEUCATE;11;2457
2458;11370;LEUCATE;11;2458
2459;11100;NARBONNE;11;2459
2460;11100;NARBONNE;11;2460
2461;11100;NARBONNE;11;2461
2462;11100;NARBONNE;11;2462
2463;11430;GRUISSAN;11;2463
2464;11430;GRUISSAN;11;2464
2465;11100;NARBONNE;11;2465
2466;11100;NARBONNE;11;2466
2467;11430;GRUISSAN;11;2467
2468;11370;LEUCATE;11;2468
2469;11100;NARBONNE;11;2469
2470;11100;NARBONNE;11;2470
2471;11430;GRUISSAN;11;2471
2472;11100;NARBONNE;11;2472
2473;11560;FLEURY D AUDE;11;2473
2474;11560;FLEURY D AUDE;11;2474
2475;11560;FLEURY D AUDE;11;2475
2476;11370;LEUCATE;11;2476
2477;11430;GRUISSAN;11;2477
2478;11100;NARBONNE;11;2478
2479;11370;LEUCATE;11;2479
2480;11100;NARBONNE;11;2480
2481;11560;FLEURY D AUDE;11;2481
2482;11560;FLEURY D AUDE;11;2482
2483;11560;FLEURY D AUDE;11;2483
2484;11100;NARBONNE;11;2484
2485;11430;GRUISSAN;11;2485
2486;11100;NARBONNE;11;2486
2487;11130;SIGEAN;11;2487
2488;11430;GRUISSAN;11;2488
2489;11100;NARBONNE;11;2489
2490;11100;NARBONNE;11;2490
2491;11370;LEUCATE;11;2491
2492;11100;NARBONNE;11;2492
2493;11200;LEZIGNAN-CORBIERES;11;2493
2494;11210;PORT-LA-NOUVELLE;11;2494
2495;11100;NARBONNE;11;2495
2496;11430;GRUISSAN;11;2496
2497;11370;LEUCATE;11;2497
2498;11430;GRUISSAN;11;2498
2499;11100;NARBONNE;11;2499
2500;11100;NARBONNE;11;2500
2501;11210;PORT-LA-NOUVELLE;11;2501
2502;11100;NARBONNE;11;2502
2503;11110;COURSAN;11;2503
2504;11100;NARBONNE;11;2504
2505;11370;LEUCATE;11;2505
2506;11100;NARBONNE;11;2506
2507;11100;NARBONNE;11;2507
2508;11100;NARBONNE;11;2508
2509;11370;LEUCATE;11;2509
2510;11430;GRUISSAN;11;2510
2511;11100;NARBONNE;11;2511
2512;11560;FLEURY D AUDE;11;2512
2513;11100;NARBONNE;11;2513
2514;11100;NARBONNE;11;2514
2515;11430;GRUISSAN;11;2515
2516;11430;GRUISSAN;11;2516
2517;11560;FLEURY D AUDE;11;2517
2518;11100;NARBONNE;11;2518
2519;11200;LEZIGNAN-CORBIERES;11;2519
2520;11370;LEUCATE;11;2520
2521;11430;GRUISSAN;11;2521
2522;11100;NARBONNE;11;2522
2523;11560;FLEURY D AUDE;11;2523
2524;11200;LEZIGNAN-CORBIERES;11;2524
2525;11430;GRUISSAN;11;2525
2526;11370;LEUCATE;11;2526
2527;11370;LEUCATE;11;2527
2528;11560;FLEURY D AUDE;11;2528
2529;11100;NARBONNE;11;2529
2530;11100;NARBONNE;11;2530
2531;11430;GRUISSAN;11;2531
2532;11100;NARBONNE;11;2532
2533;11100;NARBONNE;11;2533
2534;11210;PORT-LA-NOUVELLE;11;2534
2535;11100;NARBONNE;11;2535
2536;11100;NARBONNE;11;2536
2537;11370;LEUCATE;11;2537
2538;11430;GRUISSAN;11;2538
2539;11430;GRUISSAN;11;2539
2540;11370;LEUCATE;11;2540
2541;11370;LEUCATE;11;2541
2542;11100;NARBONNE;11;2542
2543;11100;NARBONNE;11;2543
2544;11100;NARBONNE;11;2544
2545;11100;NARBONNE;11;2545
2546;11430;GRUISSAN;11;2546
2547;11560;FLEURY D AUDE;11;2547
2548;11430;GRUISSAN;11;2548
2549;11560;FLEURY D AUDE;11;2549
2550;11100;NARBONNE;11;2550
2551;11100;NARBONNE;11;2551
2552;11210;PORT-LA-NOUVELLE;11;2552
2553;11100;NARBONNE;11;2553
2554;11370;LEUCATE;11;2554
2555;11370;LEUCATE;11;2555
2556;11430;GRUISSAN;11;2556
2557;11560;FLEURY D AUDE;11;2557
2558;11430;GRUISSAN;11;2558
2559;11100;NARBONNE;11;2559
2560;11430;GRUISSAN;11;2560
2561;11100;NARBONNE;11;2561
2562;11370;LEUCATE;11;2562
2563;11100;NARBONNE;11;2563
2564;11100;NARBONNE;11;2564
2565;11100;NARBONNE;11;2565
2566;11430;GRUISSAN;11;2566
2567;11370;LEUCATE;11;2567
2568;12000;LE MONASTERE;12;2568
2569;13002;MARSEILLE 2EME;13;2569
2570;13002;MARSEILLE 2EME;13;2570
2571;13004;MARSEILLE 4EME;13;2571
2572;13002;MARSEILLE 2EME;13;2572
2573;13001;MARSEILLE 1ER;13;2573
2574;13001;MARSEILLE 1ER;13;2574
2575;13004;MARSEILLE 4EME;13;2575
2576;13001;MARSEILLE 1ER;13;2576
2577;13016;MARSEILLE 16EME;13;2577
2578;13002;MARSEILLE 2EME;13;2578
2579;13015;MARSEILLE 15EME;13;2579
2580;13001;MARSEILLE 1ER;13;2580
2581;13001;MARSEILLE 1ER;13;2581
2582;13004;MARSEILLE 4EME;13;2582
2583;13001;MARSEILLE 1ER;13;2583
2584;13001;MARSEILLE 1ER;13;2584
2585;13002;MARSEILLE 2EME;13;2585
2586;13001;MARSEILLE 1ER;13;2586
2587;13015;MARSEILLE 15EME;13;2587
2588;13015;MARSEILLE 15EME;13;2588
2589;13004;MARSEILLE 4EME;13;2589
2590;13004;MARSEILLE 4EME;13;2590
2591;13015;MARSEILLE 15EME;13;2591
2592;13001;MARSEILLE 1ER;13;2592
2593;13001;MARSEILLE 1ER;13;2593
2594;13004;MARSEILLE 4EME;13;2594
2595;13004;MARSEILLE 4EME;13;2595
2596;13004;MARSEILLE 4EME;13;2596
2597;13003;MARSEILLE 3EME;13;2597
2598;13014;MARSEILLE 14EME;13;2598
2599;13015;MARSEILLE 15EME;13;2599
2600;13001;MARSEILLE 1ER;13;2600
2601;13015;MARSEILLE 15EME;13;2601
2602;13004;MARSEILLE 4EME;13;2602
2603;13004;MARSEILLE 4EME;13;2603
2604;13004;MARSEILLE 4EME;13;2604
2605;13002;MARSEILLE 2EME;13;2605
2606;13002;MARSEILLE 2EME;13;2606
2607;13004;MARSEILLE 4EME;13;2607
2608;13001;MARSEILLE 1ER;13;2608
2609;13004;MARSEILLE 4EME;13;2609
2610;13001;MARSEILLE 1ER;13;2610
2611;13001;MARSEILLE 1ER;13;2611
2612;13004;MARSEILLE 4EME;13;2612
2613;13003;MARSEILLE 3EME;13;2613
2614;13001;MARSEILLE 1ER;13;2614
