ID_vente;Date mutation;Valeur fonciere;ID_bien
21278;2020-06-09;165000;21278
21279;2020-06-12;120000;21279
21280;2020-06-25;60100;21280
21281;2020-06-23;72500;21281
21282;2020-06-27;45000;21282
21283;2020-06-24;130000;21283
21284;2020-06-29;73750;21284
21285;2020-06-17;135000;21285
21286;2020-06-12;38000;21286
21287;2020-06-30;80000;21287
21288;2020-06-12;133500;21288
21289;2020-06-25;149000;21289
21290;2020-06-29;323500;21290
21291;2020-06-29;137000;21291
21292;2020-06-30;86400;21292
21293;2020-06-25;105800;21293
21294;2020-06-26;112000;21294
21295;2020-06-29;160000;21295
21296;2020-06-18;269000;21296
21297;2020-06-25;384000;21297
21298;2020-06-24;70000;21298
21299;2020-06-23;70000;21299
21300;2020-06-30;423000;21300
21301;2020-06-26;51000;21301
21302;2020-01-02;78500;21302
21303;2020-01-13;135000;21303
21304;2020-01-16;112000;21304
21305;2020-01-16;115000;21305
21306;2020-01-11;46270;21306
21307;2020-01-06;182500;21307
21308;2020-01-10;48500;21308
21309;2020-01-18;87000;21309
21310;2020-01-10;58840;21310
21311;2020-01-17;83000;21311
21312;2020-01-13;49800;21312
21313;2020-01-17;62500;21313
21314;2020-01-11;117000;21314
21315;2020-01-29;155000;21315
21316;2020-02-04;112500;21316
21317;2020-01-31;118100;21317
21318;2020-02-10;120500;21318
21319;2020-02-07;129000;21319
21320;2020-02-07;74000;21320
21321;2020-01-29;88000;21321
21322;2020-02-04;138000;21322
21323;2020-01-29;118000;21323
21324;2020-01-31;147380;21324
21325;2020-02-11;108000;21325
21326;2020-02-10;213400;21326
21327;2020-02-07;176000;21327
21328;2020-02-12;140500;21328
21329;2020-02-14;205500;21329
21330;2020-02-14;124000;21330
21331;2020-02-11;205280;21331
21332;2020-02-07;80000;21332
21333;2020-02-21;193000;21333
21334;2020-02-07;31000;21334
21335;2020-02-14;398570;21335
21336;2020-02-25;26450;21336
21337;2020-02-25;182000;21337
21338;2020-03-04;54000;21338
21339;2020-02-27;210000;21339
21340;2020-02-17;78000;21340
21341;2020-02-26;135000;21341
21342;2020-02-20;75000;21342
21343;2020-03-03;73500;21343
21344;2020-03-13;95000;21344
21345;2020-03-13;59500;21345
21346;2020-03-13;130000;21346
21347;2020-03-13;75000;21347
21348;2020-03-13;138000;21348
21349;2020-04-03;98500;21349
21350;2020-04-15;90000;21350
21351;2020-04-02;177000;21351
21352;2020-03-27;44000;21352
21353;2020-03-27;29000;21353
21354;2020-03-10;203180;21354
21355;2020-04-30;260500;21355
21356;2020-04-03;125000;21356
21357;2020-03-17;110000;21357
21358;2020-04-17;145000;21358
21359;2020-04-17;73600;21359
21360;2020-04-17;93000;21360
21361;2020-04-17;32000;21361
21362;2020-04-23;58000;21362
21363;2020-04-28;92000;21363
21364;2020-03-17;107500;21364
21365;2020-04-21;55050;21365
21366;2020-04-30;185250;21366
21367;2020-03-27;115000;21367
21368;2020-05-07;28000;21368
21369;2020-05-13;76000;21369
21370;2020-05-15;125000;21370
21371;2020-05-19;89450;21371
21372;2020-05-19;75000;21372
21373;2020-05-27;86000;21373
21374;2020-05-15;150000;21374
21375;2020-05-20;105000;21375
21376;2020-05-29;92000;21376
21377;2020-06-05;29010;21377
21378;2020-06-05;80830;21378
21379;2020-06-18;106000;21379
21380;2020-06-11;94095;21380
21381;2020-06-24;33900;21381
21382;2020-06-26;144000;21382
21383;2020-01-02;107100;21383
21384;2020-01-02;72000;21384
21385;2020-01-22;46200;21385
21386;2020-01-28;81500;21386
21387;2020-01-17;98000;21387
21388;2020-01-23;52500;21388
21389;2020-01-24;83740;21389
21390;2020-01-27;92650;21390
21391;2020-02-14;168839;21391
21392;2020-02-12;77000;21392
21393;2020-02-06;106000;21393
21394;2020-02-25;66000;21394
21395;2020-01-21;32575;21395
21396;2020-03-12;57200;21396
21397;2020-03-13;55000;21397
21398;2020-03-27;77600;21398
21399;2020-04-02;39500;21399
21400;2020-04-28;81105;21400
21401;2020-03-09;112000;21401
21402;2020-05-15;165000;21402
21403;2020-05-06;103000;21403
21404;2020-05-29;74000;21404
21405;2020-05-20;87000;21405
21406;2020-05-26;25000;21406
21407;2020-02-06;45000;21407
21408;2020-02-04;115810;21408
21409;2020-03-03;36560;21409
21410;2020-03-06;83000;21410
21411;2020-01-27;220000;21411
21412;2020-01-23;22500;21412
21413;2020-05-18;75000;21413
21414;2020-01-02;134000;21414
21415;2020-01-21;30800;21415
21416;2020-01-02;68181;21416
21417;2020-01-06;103000;21417
21418;2020-01-08;61000;21418
21419;2020-01-06;51000;21419
21420;2020-01-22;61950;21420
21421;2020-01-22;35000;21421
21422;2020-01-08;53500;21422
21423;2020-01-24;64800;21423
21424;2020-01-16;61300;21424
21425;2020-01-23;40300;21425
21426;2020-01-24;266150;21426
21427;2020-02-11;44500;21427
21428;2020-02-12;105450;21428
21429;2020-02-07;62300;21429
21430;2020-02-11;144300;21430
21431;2020-02-05;26100;21431
21432;2020-02-07;87300;21432
21433;2020-02-10;85990;21433
21434;2020-01-21;123000;21434
21435;2020-01-31;38010;21435
21436;2020-01-31;68200;21436
21437;2020-01-31;105400;21437
21438;2020-01-30;36500;21438
21439;2020-02-26;179999;21439
21440;2020-02-11;32233;21440
21441;2020-02-18;131365;21441
21442;2020-02-12;39600;21442
21443;2020-02-03;261000;21443
21444;2020-02-15;147500;21444
21445;2020-02-11;156512.03;21445
21446;2020-02-20;121500;21446
21447;2020-02-26;40500;21447
21448;2020-02-24;26500;21448
21449;2020-03-03;67780;21449
21450;2020-02-19;86050;21450
21451;2020-02-19;119500;21451
21452;2020-02-17;35100;21452
21453;2020-02-25;94000;21453
21454;2020-03-02;62700;21454
21455;2020-02-21;111000;21455
21456;2020-02-24;60800;21456
21457;2020-03-16;81200;21457
21458;2020-03-18;83500;21458
21459;2020-03-16;41000;21459
21460;2020-03-06;178000;21460
21461;2020-03-20;111650;21461
21462;2020-03-23;210600;21462
21463;2020-03-24;235000;21463
21464;2020-03-25;74750;21464
21465;2020-04-06;185800;21465
21466;2020-04-07;27000;21466
21467;2020-03-27;96700;21467
21468;2020-03-27;65800;21468
21469;2020-04-10;68680;21469
21470;2020-03-30;24000;21470
21471;2020-04-03;98000;21471
21472;2020-04-24;150600;21472
21473;2020-05-04;16000;21473
21474;2020-04-30;53700;21474
21475;2020-04-30;161000;21475
21476;2020-04-17;32920;21476
21477;2020-05-06;119100;21477
21478;2020-04-24;98820;21478
21479;2020-05-14;113500;21479
21480;2020-04-30;48015;21480
21481;2020-05-12;34000;21481
21482;2020-05-14;148100;21482
21483;2020-05-13;115000;21483
21484;2020-04-03;54500;21484
21485;2020-05-20;137000;21485
21486;2020-05-22;65500;21486
21487;2020-05-07;65550;21487
21488;2020-05-25;120000;21488
21489;2020-05-13;71400;21489
21490;2020-05-28;79500;21490
21491;2020-05-15;44800;21491
21492;2020-06-03;165800;21492
21493;2020-06-04;140060;21493
21494;2020-05-26;151000;21494
21495;2020-06-05;46000;21495
21496;2020-05-29;87000;21496
21497;2020-05-25;45000;21497
21498;2020-05-27;500400;21498
21499;2020-06-10;118500;21499
21500;2020-05-30;140000;21500
21501;2020-05-28;58388;21501
21502;2020-06-15;200000;21502
21503;2020-05-29;55500;21503
21504;2020-06-17;33000;21504
21505;2020-05-25;66500;21505
21506;2020-05-19;114000;21506
21507;2020-06-03;77850;21507
21508;2020-06-03;103600;21508
21509;2020-06-19;158000;21509
21510;2020-06-15;78000;21510
21511;2020-06-09;52654;21511
21512;2020-06-25;125000;21512
21513;2020-06-30;263000;21513
21514;2020-06-22;36000;21514
21515;2020-01-16;113530;21515
21516;2020-01-20;22000;21516
21517;2020-01-17;27480;21517
21518;2020-01-07;175000;21518
21519;2020-01-28;133000;21519
21520;2020-01-20;44000;21520
21521;2020-01-06;134500;21521
21522;2020-01-22;40500;21522
21523;2020-01-28;32500;21523
21524;2020-01-30;44300;21524
21525;2020-01-24;193500;21525
21526;2020-01-29;117150;21526
21527;2020-02-07;59900;21527
21528;2020-01-30;98170;21528
21529;2020-01-21;45200;21529
21530;2020-02-05;17500;21530
21531;2020-02-11;41500;21531
21532;2020-01-28;39100;21532
21533;2020-02-06;43000;21533
21534;2020-02-06;173000;21534
21535;2020-02-03;90000;21535
21536;2020-02-05;19500;21536
21537;2020-02-17;120000;21537
21538;2020-02-27;68000;21538
21539;2020-03-02;76000;21539
21540;2020-02-21;78000;21540
21541;2020-02-28;88350;21541
21542;2020-02-14;124000;21542
21543;2020-02-14;17000;21543
21544;2020-02-13;80500;21544
21545;2020-02-28;86400;21545
21546;2020-02-27;77400;21546
21547;2020-02-14;24000;21547
21548;2020-02-26;59000;21548
21549;2020-03-05;66000;21549
21550;2020-03-05;487500;21550
21551;2020-03-04;97000;21551
21552;2020-03-10;13000;21552
21553;2020-03-06;61000;21553
21554;2020-03-12;70600;21554
21555;2020-03-10;46300;21555
21556;2020-03-10;81500;21556
21557;2020-03-10;59500;21557
21558;2020-03-06;61000;21558
21559;2020-04-01;112200;21559
21560;2020-04-24;34548;21560
21561;2020-04-29;65400;21561
21562;2020-04-15;40000;21562
21563;2020-05-13;75000;21563
21564;2020-05-12;48000;21564
21565;2020-04-30;127050;21565
21566;2020-05-13;72500;21566
21567;2020-05-12;64550;21567
21568;2020-05-15;43000;21568
21569;2020-04-30;68500;21569
21570;2020-04-02;91000;21570
21571;2020-05-15;87500;21571
21572;2020-05-26;63000;21572
21573;2020-05-19;44500;21573
21574;2020-05-19;66000;21574
21575;2020-05-19;48500;21575
21576;2020-05-15;97500;21576
21577;2020-05-22;170000;21577
21578;2020-05-22;119100;21578
21579;2020-05-29;50000;21579
21580;2020-05-29;97000;21580
21581;2020-06-04;40700;21581
21582;2020-05-22;90500;21582
21583;2020-05-15;64000;21583
21584;2020-05-23;150000;21584
21585;2020-06-02;154000;21585
21586;2020-05-29;224500;21586
21587;2020-06-12;28600;21587
21588;2020-06-13;40000;21588
21589;2020-06-15;29200;21589
21590;2020-06-19;45000;21590
21591;2020-06-13;49200;21591
21592;2020-06-26;56811;21592
21593;2020-06-18;102000;21593
21594;2020-06-19;84500;21594
21595;2020-06-19;53500;21595
21596;2020-06-12;30000;21596
21597;2020-06-04;28000;21597
21598;2020-06-03;72000;21598
21599;2020-06-22;32000;21599
21600;2020-06-26;165000;21600
21601;2020-06-18;45000;21601
21602;2020-06-22;51000;21602
21603;2020-06-25;45000;21603
21604;2020-06-20;32804;21604
21605;2020-06-30;58444;21605
21606;2020-06-26;65000;21606
21607;2020-06-26;190000;21607
21608;2020-06-29;40000;21608
21609;2020-06-23;34000;21609
21610;2020-01-06;39000;21610
21611;2020-01-14;60000;21611
21612;2020-01-03;33000;21612
21613;2020-01-22;102000;21613
21614;2020-01-23;85000;21614
21615;2020-01-17;60000;21615
21616;2020-01-28;96000;21616
21617;2020-01-30;63085;21617
21618;2020-01-31;105700;21618
21619;2020-02-20;69500;21619
21620;2020-02-14;45500;21620
21621;2020-02-28;66000;21621
21622;2020-02-14;18500;21622
21623;2020-03-31;34500;21623
21624;2020-02-24;160000;21624
21625;2020-03-10;86000;21625
21626;2020-04-03;41500;21626
21627;2020-05-04;63000;21627
21628;2020-04-30;22500;21628
21629;2020-04-30;69200;21629
21630;2020-05-05;23000;21630
21631;2020-05-15;73000;21631
21632;2020-05-05;90000;21632
21633;2020-02-28;71400;21633
21634;2020-05-26;141000;21634
21635;2020-05-28;38000;21635
21636;2020-05-29;106470;21636
21637;2020-06-03;112500;21637
21638;2020-06-05;47000;21638
21639;2020-06-05;36000;21639
21640;2020-06-11;75000;21640
21641;2020-06-08;30000;21641
21642;2020-06-12;62400;21642
21643;2020-06-19;175000;21643
21644;2020-06-20;65000;21644
21645;2020-06-30;134000;21645
21646;2020-06-26;201400;21646
21647;2020-01-16;115000;21647
21648;2020-01-20;45800;21648
21649;2020-02-03;49900;21649
21650;2020-01-30;69500;21650
21651;2020-01-31;20000;21651
21652;2020-02-13;88000;21652
21653;2020-02-17;125000;21653
21654;2020-02-26;120000;21654
21655;2020-02-14;93000;21655
21656;2020-03-04;180000;21656
21657;2020-02-25;81500;21657
21658;2020-02-24;50600;21658
21659;2020-02-25;60000;21659
21660;2020-03-02;80830;21660
21661;2020-03-02;33000;21661
21662;2020-03-03;42000;21662
21663;2020-02-25;131000;21663
21664;2020-03-06;109000;21664
21665;2020-03-23;53000;21665
21666;2020-03-12;99300;21666
21667;2020-05-07;65000;21667
21668;2020-05-19;75000;21668
21669;2020-05-25;56000;21669
21670;2020-05-18;57000;21670
21671;2020-05-28;46000;21671
21672;2020-06-02;41000;21672
21673;2020-05-22;75500;21673
21674;2020-05-26;56000;21674
21675;2020-06-06;33000;21675
21676;2020-06-12;55000;21676
21677;2020-05-19;110000;21677
21678;2020-06-09;42000;21678
21679;2020-05-29;68000;21679
21680;2020-05-22;39000;21680
21681;2020-06-02;59000;21681
21682;2020-06-26;25000;21682
21683;2020-06-26;73000;21683
21684;2020-06-02;19000;21684
21685;2020-06-26;187000;21685
21686;2020-06-06;135000;21686
21687;2020-01-14;101000;21687
21688;2020-01-27;84000;21688
21689;2020-01-21;32500;21689
21690;2020-01-15;59000;21690
21691;2020-01-23;13000;21691
21692;2020-02-06;102000;21692
21693;2020-01-31;76400;21693
21694;2020-02-27;55000;21694
21695;2020-02-27;71000;21695
21696;2020-02-10;58000;21696
21697;2020-03-06;57000;21697
21698;2020-04-02;60250;21698
21699;2020-04-08;121000;21699
21700;2020-04-28;77000;21700
21701;2020-04-30;88000;21701
21702;2020-05-14;110000;21702
21703;2020-05-12;63500;21703
21704;2020-04-30;101000;21704
21705;2020-05-27;65000;21705
21706;2020-05-29;85000;21706
21707;2020-05-20;32000;21707
21708;2020-05-29;79900;21708
21709;2020-06-10;86000;21709
21710;2020-05-18;165700;21710
21711;2020-06-02;103000;21711
21712;2020-06-15;52000;21712
21713;2020-06-22;125000;21713
21714;2020-06-22;37000;21714
21715;2020-06-19;53000;21715
21716;2020-06-09;52420;21716
21717;2020-06-18;103500;21717
21718;2020-05-29;110000;21718
21719;2020-05-20;109000;21719
21720;2020-01-13;39000;21720
21721;2020-02-21;91400;21721
21722;2020-01-10;103000;21722
21723;2020-01-24;55000;21723
21724;2020-01-20;64000;21724
21725;2020-01-11;109800;21725
21726;2020-03-10;87500;21726
21727;2020-02-28;108000;21727
21728;2020-02-20;40000;21728
21729;2020-03-20;36000;21729
21730;2020-04-06;34790;21730
21731;2020-05-12;130000;21731
21732;2020-05-13;67500;21732
21733;2020-05-18;118000;21733
21734;2020-05-26;63000;21734
21735;2020-05-28;52000;21735
21736;2020-05-13;204000;21736
21737;2020-05-11;74000;21737
21738;2020-06-08;39500;21738
21739;2020-06-02;102000;21739
21740;2020-05-26;89000;21740
21741;2020-05-30;33000;21741
21742;2020-06-06;69000;21742
21743;2020-06-11;68000;21743
21744;2020-05-29;335000;21744
21745;2020-06-17;62000;21745
21746;2020-06-19;59000;21746
21747;2020-06-18;33000;21747
21748;2020-06-29;82500;21748
21749;2020-01-07;47500;21749
21750;2020-01-11;191500;21750
21751;2020-01-13;61100;21751
21752;2020-01-10;123000;21752
21753;2020-01-03;40000;21753
21754;2020-01-18;34000;21754
21755;2020-01-03;56650;21755
21756;2020-01-24;61000;21756
21757;2020-01-17;64950;21757
21758;2020-01-27;74800;21758
21759;2020-01-20;65500;21759
21760;2020-02-04;30400;21760
21761;2020-02-01;86000;21761
21762;2020-01-31;50000;21762
21763;2020-02-06;139000;21763
21764;2020-01-10;110000;21764
21765;2020-01-11;68500;21765
21766;2020-01-16;53500;21766
21767;2020-01-09;181000;21767
21768;2020-01-08;93840;21768
21769;2020-01-13;251500;21769
21770;2020-01-10;115000;21770
21771;2020-01-10;172000;21771
21772;2020-01-14;158000;21772
21773;2020-01-15;133000;21773
21774;2020-01-10;158000;21774
21775;2020-01-03;360000;21775
21776;2020-01-15;154600;21776
21777;2020-01-16;230000;21777
21778;2020-01-21;103000;21778
21779;2020-01-17;158500;21779
21780;2020-01-15;180000;21780
21781;2020-01-20;341250;21781
21782;2020-01-16;128000;21782
21783;2020-01-20;254320;21783
21784;2020-01-15;259000;21784
21785;2020-01-21;150500;21785
21786;2020-01-16;249000;21786
21787;2020-01-20;177500;21787
21788;2020-01-09;50400;21788
21789;2020-01-14;151000;21789
21790;2020-01-08;123400;21790
21791;2020-01-06;134000;21791
21792;2020-01-24;440000;21792
21793;2020-01-24;151300;21793
21794;2020-01-10;149000;21794
21795;2020-01-09;122000;21795
21796;2020-01-09;90000;21796
21797;2020-01-27;119500;21797
21798;2020-01-09;182000;21798
21799;2020-01-08;247000;21799
21800;2020-01-21;99500;21800
21801;2020-01-03;160000;21801
21802;2020-01-06;168636.6;21802
21803;2020-01-27;117500;21803
21804;2020-01-08;109990;21804
21805;2020-01-08;197200;21805
21806;2020-01-24;151206;21806
21807;2020-01-21;108440;21807
21808;2020-01-16;133000;21808
21809;2020-01-24;199200;21809
21810;2020-01-15;128500;21810
21811;2020-01-17;213000;21811
21812;2020-01-07;116000;21812
21813;2020-01-31;262000;21813
21814;2020-01-21;324000;21814
21815;2020-01-13;170000;21815
21816;2020-01-21;46000;21816
21817;2020-01-27;165000;21817
21818;2020-01-30;140500;21818
21819;2020-02-04;77000;21819
21820;2020-01-24;282000;21820
21821;2020-01-17;162900;21821
21822;2020-01-29;8600000;21822
21823;2020-01-16;249350;21823
21824;2020-01-20;224000;21824
21825;2020-01-30;262500;21825
21826;2020-02-03;185200;21826
21827;2020-01-23;141400;21827
21828;2020-01-29;255000;21828
21829;2020-01-28;104000;21829
21830;2020-01-29;191000;21830
21831;2020-01-15;150010;21831
21832;2020-01-27;113000;21832
21833;2020-02-03;147000;21833
21834;2020-01-29;94180;21834
21835;2020-02-07;108000;21835
21836;2020-02-07;125000;21836
21837;2020-02-13;100000;21837
21838;2020-02-12;175000;21838
21839;2020-02-03;192900;21839
21840;2020-02-14;175500;21840
21841;2020-01-31;139000;21841
21842;2020-01-31;293000;21842
21843;2020-02-14;288900;21843
21844;2020-01-27;338000;21844
21845;2020-02-05;265000;21845
21846;2020-02-17;69000;21846
21847;2020-02-05;146088;21847
21848;2020-02-07;159500;21848
21849;2020-02-07;219415;21849
21850;2020-02-12;205000;21850
21851;2020-01-21;194700;21851
21852;2020-02-13;89000;21852
21853;2020-02-07;265000;21853
21854;2020-01-27;132000;21854
21855;2020-02-12;141000;21855
21856;2020-01-31;119000;21856
21857;2020-01-28;245000;21857
21858;2020-02-04;143000;21858
21859;2020-02-14;137000;21859
21860;2020-02-13;87000;21860
21861;2020-02-05;97000;21861
21862;2020-02-06;87000;21862
21863;2020-01-29;157000;21863
21864;2020-02-03;145000;21864
21865;2020-02-14;147450;21865
21866;2020-02-06;115500;21866
21867;2020-02-14;200000;21867
21868;2020-02-21;130000;21868
21869;2020-02-17;172000;21869
21870;2020-01-30;124500;21870
21871;2020-02-26;135000;21871
21872;2020-02-26;70000;21872
21873;2020-01-30;117000;21873
21874;2020-02-24;360525;21874
21875;2020-02-19;170000;21875
21876;2020-02-17;150000;21876
21877;2020-02-14;268000;21877
21878;2020-01-28;190000;21878
21879;2020-02-04;105000;21879
21880;2020-02-24;77500;21880
21881;2020-02-04;131000;21881
21882;2020-02-04;161000;21882
21883;2020-02-03;145000;21883
21884;2020-02-20;90000;21884
21885;2020-02-28;107500;21885
21886;2020-02-06;97000;21886
21887;2020-02-28;139000;21887
21888;2020-02-21;77500;21888
21889;2020-02-08;450000;21889
21890;2020-02-07;101000;21890
21891;2020-02-18;289450;21891
21892;2020-02-07;81000;21892
21893;2020-02-24;156950;21893
21894;2020-02-04;70500;21894
21895;2020-02-17;235000;21895
21896;2020-02-27;305000;21896
21897;2020-02-07;177000;21897
21898;2020-02-27;195000;21898
21899;2020-02-24;231200;21899
21900;2020-02-28;132250;21900
21901;2020-02-21;270000;21901
21902;2020-02-26;282000;21902
21903;2020-02-07;160705;21903
21904;2020-02-25;218000;21904
21905;2020-02-18;114000;21905
21906;2020-02-26;65000;21906
21907;2020-02-19;115500;21907
21908;2020-02-19;238000;21908
21909;2020-03-06;265000;21909
21910;2020-02-18;126000;21910
21911;2020-02-27;128700;21911
21912;2020-03-02;230000;21912
21913;2020-02-28;65000;21913
21914;2020-03-06;133500;21914
21915;2020-03-09;222000;21915
21916;2020-03-05;228000;21916
21917;2020-03-11;178000;21917
21918;2020-02-17;40000;21918
21919;2020-03-10;93000;21919
21920;2020-03-10;175000;21920
21921;2020-03-10;179000;21921
21922;2020-03-03;113000;21922
21923;2020-02-14;138000;21923
21924;2020-02-17;97000;21924
21925;2020-02-27;362500;21925
21926;2020-02-28;96000;21926
21927;2020-02-27;123000;21927
21928;2020-02-19;152000;21928
21929;2020-02-26;137000;21929
21930;2020-03-10;34000;21930
21931;2020-02-24;122500;21931
21932;2020-03-04;167000;21932
21933;2020-03-03;114000;21933
21934;2020-02-24;115000;21934
21935;2020-02-21;93000;21935
21936;2020-02-26;82000;21936
21937;2020-03-06;186000;21937
21938;2020-02-25;194400;21938
21939;2020-03-12;158000;21939
21940;2020-03-11;79000;21940
21941;2020-02-18;383000;21941
21942;2020-02-25;169850;21942
21943;2020-02-18;122000;21943
21944;2020-02-27;199000;21944
21945;2020-02-27;162000;21945
21946;2020-03-06;157000;21946
21947;2020-03-06;91430;21947
21948;2020-02-28;260000;21948
21949;2020-03-13;128500;21949
21950;2020-02-28;129000;21950
21951;2020-03-05;73000;21951
21952;2020-03-17;318000;21952
21953;2020-03-10;133000;21953
21954;2020-03-03;243000;21954
21955;2020-03-13;116000;21955
21956;2020-03-02;181000;21956
21957;2020-03-23;75000;21957
21958;2020-03-16;171000;21958
21959;2020-03-10;127800;21959
21960;2020-03-17;220000;21960
21961;2020-03-20;187000;21961
21962;2020-03-06;162000;21962
21963;2020-03-10;140000;21963
21964;2020-02-28;154894;21964
21965;2020-03-03;179000;21965
21966;2020-02-28;159000;21966
21967;2020-03-24;186000;21967
21968;2020-03-13;130530;21968
21969;2020-03-27;312000;21969
21970;2020-04-02;82500;21970
21971;2020-03-27;210135;21971
21972;2020-03-07;147000;21972
21973;2020-03-06;195000;21973
21974;2020-04-03;248000;21974
21975;2020-03-09;91000;21975
21976;2020-04-01;129000;21976
21977;2020-03-31;266000;21977
21978;2020-03-12;90500;21978
21979;2020-03-11;166000;21979
21980;2020-03-02;166000;21980
21981;2020-02-21;75000;21981
21982;2020-04-07;154500;21982
21983;2020-03-10;212500;21983
21984;2020-03-12;243390;21984
21985;2020-04-24;155000;21985
21986;2020-04-08;241740;21986
21987;2020-04-24;145000;21987
21988;2020-03-20;162200;21988
21989;2020-04-24;74000;21989
21990;2020-03-03;64000;21990
21991;2020-04-30;203000;21991
21992;2020-04-29;220000;21992
21993;2020-04-29;175000;21993
21994;2020-04-30;135000;21994
21995;2020-04-28;138000;21995
21996;2020-04-29;360000;21996
21997;2020-05-11;210750;21997
21998;2020-04-24;301500;21998
21999;2020-05-15;105500;21999
22000;2020-03-19;222600;22000
22001;2020-05-12;140000;22001
22002;2020-05-12;154000;22002
22003;2020-05-14;109900;22003
22004;2020-05-15;100000;22004
22005;2020-05-18;238300;22005
22006;2020-05-19;182000;22006
22007;2020-05-26;132000;22007
22008;2020-05-15;157000;22008
22009;2020-05-18;243000;22009
22010;2020-05-20;170000;22010
22011;2020-05-15;180850;22011
22012;2020-05-20;123000;22012
22013;2020-05-18;155000;22013
22014;2020-05-18;204000;22014
22015;2020-05-22;240000;22015
22016;2020-05-25;245000;22016
22017;2020-05-23;96500;22017
22018;2020-05-29;120000;22018
22019;2020-05-22;98000;22019
22020;2020-05-22;86500;22020
22021;2020-05-19;117700;22021
22022;2020-05-15;225000;22022
22023;2020-05-22;122000;22023
22024;2020-05-12;336000;22024
22025;2020-05-27;150000;22025
22026;2020-05-22;133800;22026
22027;2020-05-28;104000;22027
22028;2020-05-28;220000;22028
22029;2020-05-22;155000;22029
22030;2020-05-26;126000;22030
22031;2020-05-22;109000;22031
22032;2020-05-28;215000;22032
22033;2020-05-27;187530;22033
22034;2020-05-27;160000;22034
22035;2020-05-14;261000;22035
22036;2020-05-29;153000;22036
22037;2020-06-03;106000;22037
22038;2020-06-04;127000;22038
22039;2020-05-26;128000;22039
22040;2020-05-12;232630;22040
22041;2020-06-05;155000;22041
22042;2020-05-29;131000;22042
22043;2020-05-25;222000;22043
22044;2020-06-03;129970;22044
22045;2020-05-25;458000;22045
22046;2020-06-08;190000;22046
22047;2020-05-28;127000;22047
22048;2020-05-29;85000;22048
22049;2020-05-21;131000;22049
22050;2020-06-02;198000;22050
22051;2020-05-20;300262;22051
22052;2020-06-09;66000;22052
22053;2020-06-09;168000;22053
22054;2020-05-19;105000;22054
22055;2020-05-28;80000;22055
22056;2020-06-05;154850;22056
22057;2020-06-12;141500;22057
22058;2020-06-08;240000;22058
22059;2020-05-29;133300;22059
22060;2020-06-15;238000;22060
22061;2020-05-27;190500;22061
22062;2020-05-29;168000;22062
22063;2020-06-10;128000;22063
22064;2020-06-04;121900;22064
22065;2020-06-10;205000;22065
22066;2020-06-02;228000;22066
22067;2020-06-16;70000;22067
22068;2020-06-18;105000;22068
22069;2020-05-29;135000;22069
22070;2020-06-04;62500;22070
22071;2020-06-04;248730;22071
22072;2020-06-19;144500;22072
22073;2020-06-11;199000;22073
22074;2020-05-26;93000;22074
22075;2020-05-20;302000;22075
22076;2020-06-22;112000;22076
22077;2020-06-04;151000;22077
22078;2020-06-15;425000;22078
22079;2020-06-12;223000;22079
22080;2020-06-12;114430;22080
22081;2020-06-02;107000;22081
22082;2020-06-15;259000;22082
22083;2020-06-12;165385;22083
22084;2020-06-09;72000;22084
22085;2020-06-08;150000;22085
22086;2020-06-15;184000;22086
22087;2020-06-11;160000;22087
22088;2020-06-09;160000;22088
22089;2020-06-12;120000;22089
22090;2020-06-09;139000;22090
22091;2020-06-04;187000;22091
22092;2020-06-03;314000;22092
22093;2020-06-17;340000;22093
22094;2020-06-09;139100;22094
22095;2020-05-29;209000;22095
22096;2020-05-29;225000;22096
22097;2020-06-19;188000;22097
22098;2020-06-24;43000;22098
22099;2020-05-26;73000;22099
22100;2020-06-12;169000;22100
22101;2020-06-17;275000;22101
22102;2020-06-24;125000;22102
22103;2020-06-25;160000;22103
22104;2020-06-08;276500;22104
22105;2020-06-18;255000;22105
22106;2020-06-15;89000;22106
22107;2020-06-19;89610;22107
22108;2020-06-18;285000;22108
22109;2020-06-19;189000;22109
22110;2020-06-22;93000;22110
22111;2020-06-19;270000;22111
22112;2020-06-24;235000;22112
22113;2020-05-27;96000;22113
22114;2020-06-22;285000;22114
22115;2020-06-17;200000;22115
22116;2020-06-04;299800;22116
22117;2020-06-26;151800;22117
22118;2020-06-25;125000;22118
22119;2020-06-29;161000;22119
22120;2020-06-30;84500;22120
22121;2020-06-24;80000;22121
22122;2020-06-26;430000;22122
22123;2020-06-26;157000;22123
22124;2020-06-26;140000;22124
22125;2020-06-26;103000;22125
22126;2020-06-23;50000;22126
22127;2020-06-24;334000;22127
22128;2020-06-03;145000;22128
22129;2020-06-22;79000;22129
22130;2020-06-25;284850;22130
22131;2020-06-04;152000;22131
22132;2020-06-29;207000;22132
22133;2020-06-30;110000;22133
22134;2020-06-30;299000;22134
22135;2020-05-29;116000;22135
22136;2020-06-18;100500;22136
22137;2020-06-11;106000;22137
22138;2020-06-30;165000;22138
22139;2020-06-29;315450;22139
22140;2020-06-23;185100;22140
22141;2020-06-23;167000;22141
22142;2020-06-25;125000;22142
22143;2020-02-03;72000;22143
22144;2020-06-12;126000;22144
22145;2020-06-15;90000;22145
22146;2020-06-26;288250;22146
22147;2020-06-19;140300;22147
22148;2020-06-25;320000;22148
22149;2020-06-26;310500;22149
22150;2020-06-30;380000;22150
