ID_Emplacement;Adresse;Code_post;Commune;Code_dept
4814;DE LA REPUBLIQUE 380;28110;LUCE;28
4815;DE LA REPUBLIQUE 330;28300;MAINVILLIERS;28
4816;GUYNEMER 1780;28000;CHARTRES;28
4817;CHARLES VICTOR GAROLA 720;28000;CHARTRES;28
4818;SAINT PIERRE 3710;28000;CHARTRES;28
4819;SAINT DENIS 450;28230;EPERNON;28
4820;DU PRIEURE ST THOMAS 390;28230;EPERNON;28
4821;DU FAUBOURG GUILLAUME 1440;28000;CHARTRES;28
4822;DE LA REPUBLIQUE 172;28300;ST PREST;28
4823;SAINT GILLES 96;28320;GAS;28
4824;DU FAUBOURG LARUE 110;28130;MAINTENON;28
4825;SAINT PIERRE 3710;28000;CHARTRES;28
4826;MURET 2520;28000;CHARTRES;28
4827;SAINT MICHEL 3670;28000;CHARTRES;28
4828;DU CROC SALE 45;28320;GALLARDON;28
4829;DE L OISEAU DE FEU 325;28110;LUCE;28
4830;DU PRIEURE ST THOMAS 390;28230;EPERNON;28
4831;DE SOURS 3840;28000;CHARTRES;28
4832;DE L OISEAU DE FEU 325;28110;LUCE;28
4833;DES CHANGES 660;28000;CHARTRES;28
4834;DU FAUBOURG GUILLAUME 1440;28000;CHARTRES;28
4835;DES PETITS CLOS 2869;28000;CHARTRES;28
4836;PASTEUR 185;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;28
4837;NICOLE 2550;28000;CHARTRES;28
4838;SAINT BRICE 3510;28000;CHARTRES;28
4839;FRANCOIS FOREAU 130;28110;LUCE;28
4840;PERRAULT 2740;28000;CHARTRES;28
4841;DU DOCTEUR MICHEL GIBERT 1273;28000;CHARTRES;28
4842;SALVADOR ALLENDE 3775;28000;CHARTRES;28
4843;DES TERRES DOUCES 291;28600;LUISANT;28
4844;GUY MOQUET 1770;28000;CHARTRES;28
4845;GABRIEL LELONG 1600;28000;CHARTRES;28
4846;MURET 2520;28000;CHARTRES;28
4847;DU GRAND PONT 220;28230;EPERNON;28
4848;DU GENERAL LECLERC 200;28230;EPERNON;28
4849;CARNOT 35;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;28
4850;DES MARAIS 2310;28000;CHARTRES;28
4851;VICTOR GILBERT 4070;28000;CHARTRES;28
4852;DU BARON ROUILLARD DE BEAU 5;28630;LE COUDRAY;28
4853;BILLARD 370;28000;CHARTRES;28
4854;PIERRE DE COUBERTIN 300;28300;MAINVILLIERS;28
4855;DE LA REPUBLIQUE 330;28300;MAINVILLIERS;28
4856;JEAN MONNET 116;28300;MAINVILLIERS;28
4857;DE LA MADELEINE 290;28230;EPERNON;28
4858;DES MARAIS 2310;28000;CHARTRES;28
4859;DE L ETROIT DEGRE 1410;28000;CHARTRES;28
4860;DU GRAND FAUBOURG 1670;28000;CHARTRES;28
4861;RENE LANGLOIS 370;28110;LUCE;28
4862;DU BOURG 460;28000;CHARTRES;28
4863;DU FAUBOURG GUILLAUME 1440;28000;CHARTRES;28
4864;GEORGES VARLET 190;28110;LUCE;28
4865;DE LA PORTE CENDREUSE 3090;28000;CHARTRES;28
4866;DE L'EUROPE 84;28630;LE COUDRAY;28
4867;DE LA PAIX 154;28300;LEVES;28
4868;DU PETIT CHANGE 2800;28000;CHARTRES;28
4869;DU CHEMIN NEUF 38;28130;HANCHES;28
4870;NATIONALE 165;28310;TOURY;28
4871;VOLTAIRE 4170;28000;CHARTRES;28
4872;SAINT ANDRE 3480;28000;CHARTRES;28
4873;DU FAUBOURG GUILLAUME 1440;28000;CHARTRES;28
4874;AVEDAM 230;28000;CHARTRES;28
4875;RENE LANGLOIS 370;28110;LUCE;28
4876;DES HAUTS DE L'EURE 87;28300;JOUY;28
4877;JULES HETZEL 2105;28000;CHARTRES;28
4878;NATIONALE 165;28310;TOURY;28
4879;EMILE LABICHE 85;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;28
4880;DES FUSILLES LA RESISTANCE 105;28190;COURVILLE SUR EURE;28
4881;DE VILLAINES 4140;28000;CHARTRES;28
4882;DE LA PORTE CENDREUSE 3090;28000;CHARTRES;28
4883;DU GENERAL LECLERC 200;28230;EPERNON;28
4884;DU CARDINAL PIE 550;28000;CHARTRES;28
4885;JULES HETZEL 2105;28000;CHARTRES;28
4886;DE LA PORTE MORARD 3120;28000;CHARTRES;28
4887;GRANDE RUE D EQUILLEMONT 0;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;28
4888;DES COMTESSES 990;28000;CHARTRES;28
4889;OLIVIER DE SERRES 2623;28000;CHARTRES;28
4890;SAINT JULIEN 3610;28000;CHARTRES;28
4891;DU MARECHAL LYAUTEY 930;28200;CHATEAUDUN;28
4892;DE SCHWEINFURT 1255;28200;CHATEAUDUN;28
4893;DE LA MADELEINE 870;28200;CHATEAUDUN;28
4894;NATIONALE 179;28200;ST DENIS-LANNERAY;28
4895;DE LA REPUBLIQUE 1150;28200;CHATEAUDUN;28
4896;TOUTAIN 1290;28200;CHATEAUDUN;28
4897;KELLERMANN 750;28200;CHATEAUDUN;28
4898;DE SCHWEINFURT 1255;28200;CHATEAUDUN;28
4899;DE LA MADELEINE 870;28200;CHATEAUDUN;28
4900;DU GENERAL LECLERC 984;28100;DREUX;28
4901;DES FENOTS 760;28100;DREUX;28
4902;DU MUSEE 1680;28100;DREUX;28
4903;PARISIS 1830;28100;DREUX;28
4904;RESIDENCE LA FORET 1295;28500;VERNOUILLET;28
4905;DE LA SABLONNIERE 2090;28100;DREUX;28
4906;DE VERNOUILLET 2300;28100;DREUX;28
4907;GROMARD 1130;28100;DREUX;28
4908;PORTE CHARTRAINE 1960;28100;DREUX;28
4909;DE VACHERESSES 210;28210;LORMAYE;28
4910;DE CRECY 510;28500;VERNOUILLET;28
4911;DE PROVENCE 110;28210;NOGENT-LE-ROI;28
4912;FOCH 551;28260;ANET;28
4913;GODEAU 1050;28100;DREUX;28
4914;DU CARREFOUR 29;28210;CHAUDON;28
4915;SAINT THIBAULT 2180;28100;DREUX;28
4916;GEORGES CLOAREC 60;28350;ST LUBIN DES JONCHERETS;28
4917;JEAN MOULIN 95;28170;CHATEAUNEUF EN THYMERAIS;28
4918;LOUIS PHILIPPE 1500;28100;DREUX;28
4919;CONDORCET 485;28500;VERNOUILLET;28
4920;PORTE CHARTRAINE 543;28210;NOGENT-LE-ROI;28
4921;DU DR JOUSSELIN 580;28100;DREUX;28
4922;DU GENERAL LECLERC 984;28100;DREUX;28
4923;DE LA SABLONNIERE 2090;28100;DREUX;28
4924;CONDORCET 485;28500;VERNOUILLET;28
4925;DES MAILLOTIERES 1530;28100;DREUX;28
4926;DU ROUSSILLON 131;28210;NOGENT-LE-ROI;28
4927;DU GEN LECLERC 402;28380;ST REMY SUR AVRE;28
4928;WINSTON CHURCHILL 696;28380;ST REMY SUR AVRE;28
4929;DE LA GARE 356;28210;NOGENT-LE-ROI;28
4930;DE NORMANDIE 109;28210;NOGENT-LE-ROI;28
4931;DE VILLIERS 190;28210;COULOMBS;28
4932;DES PETITS SOULIERS 519;28210;NOGENT-LE-ROI;28
4933;MESIRARD 1620;28100;DREUX;28
4934;DE VERNOUILLET 2300;28100;DREUX;28
4935;DE LA SABLONNIERE 2090;28100;DREUX;28
4936;CONDORCET 485;28500;VERNOUILLET;28
4937;DE LA SABLONNIERE 2090;28100;DREUX;28
4938;DOULLAY 510;28400;NOGENT LE ROTROU;28
4939;COURONNET 0;28400;NOGENT LE ROTROU;28
4940;DES BOUCHERS 180;28400;NOGENT LE ROTROU;28
4941;DU MARECHAL FOCH 1070;28400;NOGENT LE ROTROU;28
4942;DES GLENAN 1720;29000;QUIMPER;29
4943;DE LA PLEIADE 5182;29000;QUIMPER;29
4944;DU POHER 5185;29000;QUIMPER;29
4945;DES PROFESSEURS CURIE 960;29100;DOUARNENEZ;29
4946;DES SEPT ILES 6120;29000;QUIMPER;29
4947;JACQUELINE DOMERGUE 2050;29000;QUIMPER;29
4948;DE LA PRAIRIE 5360;29000;QUIMPER;29
4949;ANDRE EVEN 44;29300;QUIMPERLE;29
4950;DE QUIMPER 2964;29900;CONCARNEAU;29
4951;THIERS 2070;29300;QUIMPERLE;29
4952;FREDERIC LE GUYADER 830;29900;CONCARNEAU;29
4953;PAUL SERUSIER 650;29930;PONT-AVEN;29
4954;ELLE 410;29300;QUIMPERLE;29
4955;PIEROCEAN 0;29360;CLOHARS CARNOET;29
4956;BRIZEUX 190;29300;QUIMPERLE;29
4957;COTEAU DE KERAMPERCHEC 0;29930;PONT-AVEN;29
4958;DE LA GARE 860;29900;CONCARNEAU;29
4959;DU COUEDIC 340;29300;QUIMPERLE;29
4960;LE LOCMORAN 0;29360;CLOHARS CARNOET;29
4961;DES MAGNOLIAS 2255;29900;CONCARNEAU;29
4962;DES CASTORS 230;29300;QUIMPERLE;29
4963;ELLE 410;29300;QUIMPERLE;29
4964;ALAIN LE LAY 50;29900;CONCARNEAU;29
4965;DE LYON 3470;29200;BREST;29
4966;DU VERCORS 5110;29200;BREST;29
4967;MASSILLON 3675;29200;BREST;29
4968;FAUTRAS 1630;29200;BREST;29
4969;DES JARDINS 500;29290;SAINT RENAN;29
4970;GAL ARCHINARD 1891;29200;BREST;29
4971;DU TINDUFF 4970;29200;BREST;29
4972;ERNEST RENAN 1580;29200;BREST;29
4973;VICTOR HUGO 5155;29200;BREST;29
4974;FONCK 1660;29200;BREST;29
4975;FRANCIS GARNIER 1708;29200;BREST;29
4976;D OUESSANT 4010;29200;BREST;29
4977;DIEUDONNE COSTES 1293;29200;BREST;29
4978;DE CONCARNEAU 1105;29200;BREST;29
4979;ROBERT DOISNEAU 4581;29200;BREST;29
4980;GEORGES MELOU 1990;29200;BREST;29
4981;YVES COLLET 5260;29200;BREST;29
4982;DE L EGLISE 1535;29200;BREST;29
4983;TURENNE 5055;29200;BREST;29
4984;MONGE 3855;29200;BREST;29
4985;CAPITAINE ALFRED DREYFUS 755;29200;BREST;29
4986;DU VERCORS 5110;29200;BREST;29
4987;CHARLES BERTHELOT 835;29200;BREST;29
4988;DE CHERBOURG 885;29200;BREST;29
4989;DU DOURJACQ 1405;29200;BREST;29
4990;WALDECK ROUSSEAU 5237;29200;BREST;29
4991;D AIGUILLON 30;29200;BREST;29
4992;FREGATE LA THETIS 1820;29200;BREST;29
4993;DE POUL AR BACHET 4320;29200;BREST;29
4994;CLEMENT MAROT 975;29200;BREST;29
4995;DE POUL AR BACHET 4320;29200;BREST;29
4996;DU DOURJACQ 1405;29200;BREST;29
4997;PAUL BERT 4055;29200;BREST;29
4998;COLONEL FONFERRIER 1025;29200;BREST;29
4999;ANATOLE FRANCE 200;29200;BREST;29
5000;LOUIS PIDOUX 3435;29200;BREST;29
5001;DE LA PORTE 4290;29200;BREST;29
5002;JOACHIM DU BELLAY 2365;29200;BREST;29
5003;DU VERCORS 5110;29200;BREST;29
5004;RAMEAU 4498;29200;BREST;29
5005;AMIRAL BAUDIN 132;29200;BREST;29
5006;DE LA PORTE 4290;29200;BREST;29
5007;PAUL BERT 4055;29200;BREST;29
5008;DE KER HEOL 2768;29200;BREST;29
5009;DE LA REPUBLIQUE 4550;29200;BREST;29
5010;DE TARENTE 4933;29200;BREST;29
5011;DE TARENTE 4933;29200;BREST;29
5012;BORDA 525;29200;BREST;29
5013;HENRI BILLANT 2175;29200;BREST;29
5014;DES DEUX FRERES GUEZENEC 1275;29200;BREST;29
5015;DE PONTANIOU 4270;29200;BREST;29
5016;DU POURQUOI PAS 4382;29200;BREST;29
5017;OCTAVE FEUILLET 3998;29200;BREST;29
5018;MASSILLON 3675;29200;BREST;29
5019;DE SWANSEA 4925;29200;BREST;29
5020;DANTON 1210;29200;BREST;29
5021;DES ECOLES 1500;29200;BREST;29
5022;KERUSCUN 3026;29200;BREST;29
5023;DE PENMARC H 4145;29200;BREST;29
5024;CHATEAUBRIAND 875;29200;BREST;29
5025;ANATOLE FRANCE 200;29200;BREST;29
5026;HOCHE 2210;29200;BREST;29
5027;JACQUELINE MAILLAN 2249;29200;BREST;29
5028;CLEMENT MAROT 975;29200;BREST;29
5029;TOURVILLE 4990;29200;BREST;29
5030;JEAN MERMOZ 2320;29200;BREST;29
5031;JACQUELINE MAILLAN 2249;29200;BREST;29
5032;FELIX LE DANTEC 1640;29200;BREST;29
5033;PARC DE LANN ROHOU 0;29460;DIRINON;29
5034;DE BREST 220;29800;LANDERNEAU;29
5035;DU DOCTEUR POULIQUEN 470;29800;LANDERNEAU;29
5036;FREZIER 0;29470;PLOUGASTEL-DAOULAS;29
5037;DU GOLF 420;29570;CAMARET-SUR-MER;29
5038;DE LA FRANCE LIBRE 245;29160;CROZON;29
5039;DES DUNES 27;29550;SAINT-NIC;29
5040;D AIGUILLON 30;29600;MORLAIX;29
5041;ALBERT DE MUN 10;29400;LANDIVISIAU;29
5042;F.LIBRES - RTE CORNICHE 1880;29660;CARANTEC;29
5043;SAINT FRANCOIS 820;29600;SAINT-MARTIN-DES-CHAMPS;29
5044;VERTE 1230;29400;LANDIVISIAU;29
5045;SAINT NICOLAS 2920;29600;MORLAIX;29
5046;SURCOUF 1145;29400;LANDIVISIAU;29
5047;DES ROCHES JAUNES 2250;29630;PLOUGASNOU;29
5048;CHARLES DE GAULLE 526;29600;MORLAIX;29
5049;DE LA BAIE 0;29630;PLOUGASNOU;29
5050;DE PARIS 2270;29600;MORLAIX;29
5051;ANDRE COLIN 1705;29660;CARANTEC;29
5052;DE BREHAT 360;29600;MORLAIX;29
5053;DU GENERAL MANGIN 410;29400;LANDIVISIAU;29
5054;LACAZE DUTHIERS 520;29680;ROSCOFF;29
5055;DE BREST 370;29600;MORLAIX;29
5056;DE BREHAT 360;29600;MORLAIX;29
5057;THIERRY D ARGENLIEU 1147;29400;LANDIVISIAU;29
5058;DES AMANDIERS 61;29600;MORLAIX;29
5059;DES BOUCHERS 330;29600;MORLAIX;29
5060;DES DEUX ROCHES 160;29680;ROSCOFF;29
5061;HAUTE 1290;29600;MORLAIX;29
5062;DE BREST 370;29600;MORLAIX;29
5063;DE CALLAC 410;29600;MORLAIX;29
5064;D'AGNAREDDA 516;20137;PORTO-VECCHIO;20
5065;COLLINES DU SALARIO 0;20000;AJACCIO;20
5066;CARDINAL FESCH 225;20000;AJACCIO;20
5067;VIGNA MAJO 0;20110;PROPRIANO;20
5068;BONAPARTE 10;20110;PROPRIANO;20
5069;DOCT NOEL FRANCHINI 442;20090;AJACCIO;20
5070;LE MOZART 0;20090;AJACCIO;20
5071;EMPIRE FINOSELLO 0;20090;AJACCIO;20
5072;SOEUR AMELIE 400;20100;SARTENE;20
5073;SUVERA TORTA 0;20144;ZONZA;20
5074;PADULACCIA 0;20144;ZONZA;20
5075;HAMEAUX DE PROPRIANO 0;20110;PROPRIANO;20
5076;QRT DES CANNES 204;20090;AJACCIO;20
5077;PASCIALELLA SOPRANA 0;20100;SARTENE;20
5078;CARREGA 601;20169;BONIFACIO;20
5079;ILE CAVALLO 0;20169;BONIFACIO;20
5080;VELTRO 0;20128;GROSSETO-PRUGNA;20
5081;ARMENTAJO 0;20137;PORTO-VECCHIO;20
5082;DORIA 186;20169;BONIFACIO;20
5083;SAN CIPRIANO 0;20137;LECCI;20
5084;COTRONE 0;20110;ARBELLARA;20
5085;FELICIEN MARCHI 100;20100;SARTENE;20
5086;LAURORA 0;20110;PROPRIANO;20
5087;LES RIVAGES DE LA STAGNOLA 0;20166;PIETROSELLA;20
5088;MARECHAL LYAUTEY 867;20090;AJACCIO;20
5089;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5090;ROI JEROME 1210;20000;AJACCIO;20
5091;ROI JEROME 1210;20000;AJACCIO;20
5092;VALLE DI VIGNOLA 0;20166;PIETROSELLA;20
5093;VICO 0;20160;VICO;20
5094;TIUCCIA 0;20111;CASAGLIONE;20
5095;NAPOLEON 970;20000;AJACCIO;20
5096;SAN CIPRIANO 0;20137;LECCI;20
5097;DAVIN 410;20000;AJACCIO;20
5098;PARC LUCIE BAT MURO 0;20000;AJACCIO;20
5099;EFFRICO 0;20167;SARROLA-CARCOPINO;20
5100;DU 9 SEPTEMBRE 300;20110;PROPRIANO;20
5101;PESTA SALE 0;20140;ARGIUSTA-MORICCIO;20
5102;JARDINS FLEURIS PADULE 0;20090;AJACCIO;20
5103;EMPIRE FINOSELLO 0;20090;AJACCIO;20
5104;AUCCIULA 0;20166;ALBITRECCIA;20
5105;PARC IMPERIAL AMBOISE 0;20000;AJACCIO;20
5106;U PIOPU PADULE 0;20090;AJACCIO;20
5107;BELVEDERE 125;20000;AJACCIO;20
5108;DOMAINE DE L'ONDELLA 0;20140;SERRA-DI-FERRO;20
5109;ILE CAVALLO 0;20169;BONIFACIO;20
5110;GIANZERRA 0;20144;ZONZA;20
5111;LDT SANTA GIULIA 403;20137;PORTO-VECCHIO;20
5112;MADAME MERE 850;20000;AJACCIO;20
5113;GABELLA 0;20117;CAURO;20
5114;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5115;DU PARC 4 0;20167;SARROLA-CARCOPINO;20
5116;PALNECA 0;20134;PALNECA;20
5117;DU PARC LUCIE LE MURANO 0;20000;AJACCIO;20
5118;TAMARICCIO 0;20167;APPIETTO;20
5119;GRONDINAJA 0;20111;CASAGLIONE;20
5120;DU MARECHAL JUIN 200;20137;PORTO-VECCHIO;20
5121;LA LISCIA 0;20111;CALCATOGGIO;20
5122;COMTE BACCIOCHI 340;20000;AJACCIO;20
5123;VIAGENTI 0;20131;PIANOTTOLI-CALDARELLO;20
5124;TERRA DI SOLE 0;20166;GROSSETO-PRUGNA;20
5125;DOC DELL PELLEGRINO 440;20090;AJACCIO;20
5126;PORTO 0;20150;OTA;20
5127;ALZO DI SOLE ASPRETTO 0;20090;AJACCIO;20
5128;L UOMO 0;20110;BELVEDERE-CAMPOMORO;20
5129;CAROSO 0;20117;CAURO;20
5130;MEDITERRANEE 0;20090;AJACCIO;20
5131;DOMAINE DE L'ONDELLA 0;20140;SERRA-DI-FERRO;20
5132;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5133;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5134;COL COLONNA D ORNANO 330;20000;AJACCIO;20
5135;PADULACCIA 0;20144;ZONZA;20
5136;FOCE INCESA 0;20137;PORTO-VECCHIO;20
5137;DU 1ER BATAILLON CHOC 1150;20090;AJACCIO;20
5138;GRANDVAL 680;20000;AJACCIO;20
5139;PARC LUCIE BAT MURO 0;20000;AJACCIO;20
5140;POZZO DI BORGO 1130;20000;AJACCIO;20
5141;VALLE SERENA 0;20090;AJACCIO;20
5142;DICCIPPOLO 0;20146;SOTTA;20
5143;LES TERRASSES DU PARC J 0;20167;SARROLA-CARCOPINO;20
5144;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5145;DE LA LIBERATION 320;20100;SARTENE;20
5146;JARDINS DE L EMPEREUR 0;20000;AJACCIO;20
5147;LOT ALPLANA DI VETTA 0;20137;PORTO-VECCHIO;20
5148;IGLIASTROLO 0;20140;SERRA-DI-FERRO;20
5149;BERTHAULT LES DRAGONNIERS 0;20000;AJACCIO;20
5150;LES JARDINS D ALZETU 0;20137;LECCI;20
5151;CARDINAL FESCH 225;20000;AJACCIO;20
5152;JEAN PANDOLFI 109;20110;PROPRIANO;20
5153;SOLENZARA 0;20145;SARI-SOLENZARA;20
5154;SOLENZARA 0;20145;SARI-SOLENZARA;20
5155;LA MARINE DE MATONARA 0;20137;PORTO-VECCHIO;20
5156;DU PARC 3 0;20167;SARROLA-CARCOPINO;20
5157;STAGNO TONDO 0;20166;ALBITRECCIA;20
5158;HOTELIERE LES FLOTS BLEUS 0;20166;ALBITRECCIA;20
5159;AUCCIULA 0;20166;ALBITRECCIA;20
5160;LA LISCIA 0;20111;CALCATOGGIO;20
5161;DE SAINT CYPRIEN 0;20000;LECCI;20
5162;PRESIDENT KENNEDY 1160;20090;AJACCIO;20
5163;TENUTELLA 0;20113;OLMETO;20
5164;MOLINI 0;20166;ALBITRECCIA;20
5165;CARRE BODICCIONE 0;20090;AJACCIO;20
5166;MEDITERRANEE 0;20090;AJACCIO;20
5167;PRESIDENT KENNEDY 1160;20090;AJACCIO;20
5168;SORBELLA 0;20166;PIETROSELLA;20
5169;CARDINAL FESCH 225;20000;AJACCIO;20
5170;ALZO DI SOLE ASPRETTO 0;20090;AJACCIO;20
5171;DOC DELL PELLEGRINO 440;20090;AJACCIO;20
5172;DES CANNES 0;20090;AJACCIO;20
5173;SANTA GIULIA PALACE 0;20137;PORTO-VECCHIO;20
5174;NAPOLEON 970;20000;AJACCIO;20
5175;LDT CONTI 102;20137;PORTO-VECCHIO;20
5176;MAJOR LAMBROSCHINI 860;20000;AJACCIO;20
5177;MONTE MARE  AVE MAL JUIN 0;20090;AJACCIO;20
5178;BELVEDERE 125;20000;AJACCIO;20
5179;ECRINS RUBIS LE FINOSELLO 0;20090;AJACCIO;20
5180;DES ILES  LE MAJORQUE 0;20000;AJACCIO;20
5181;DE LA CORNICHE 35;20110;PROPRIANO;20
5182;JEAN NICOLI 751;20090;AJACCIO;20
5183;DE SAINT CYPRIEN 0;20000;LECCI;20
5184;COTI 0;20138;COTI-CHIAVARI;20
5185;CARDINAL FESCH 225;20000;AJACCIO;20
5186;LES COLLINES DU RICANTO 0;20090;AJACCIO;20
5187;DE LA CORNICHE 35;20110;PROPRIANO;20
5188;SANTA GIULIA PALACE 0;20137;PORTO-VECCHIO;20
5189;SUVERA TORTA 0;20144;ZONZA;20
5190;PAVELLONE 288;20137;PORTO-VECCHIO;20
5191;ARIA DI FONTANA 0;20140;CASALABRIVA;20
5192;BELVEDERE 125;20000;AJACCIO;20
5193;SOLENZARA 0;20145;SARI-SOLENZARA;20
5194;QRT LA MARINE 201;20137;PORTO-VECCHIO;20
5195;HAMEAUX DE PROPRIANO 0;20110;PROPRIANO;20
5196;CHATEAU D IF 0;20110;PROPRIANO;20
5197;CASAMAJO 0;20163;TAVERA;20
5198;J ET B MAGLIOLI 765;20000;AJACCIO;20
5199;SOLANA 0;20118;VICO;20
5200;GENETS D'ALZO 0;20090;AJACCIO;20
5201;BERTHAULT  L'ALCYON 0;20000;AJACCIO;20
5202;PADULACCIA 0;20144;ZONZA;20
5203;TAMARICCIO 0;20167;APPIETTO;20
5204;DES POMMIERS 1100;20090;AJACCIO;20
5205;L'OREE DU BOIS  RN 193 0;20090;AJACCIO;20
5206;COL COLONNA D ORNANO 330;20000;AJACCIO;20
5207;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5208;LES HAMEAUX DE PINARELLO 0;20144;ZONZA;20
5209;CASTELLO 0;20122;QUENZA;20
5210;MARCHETTA 0;20137;LECCI;20
5211;STAGNO TONDO 0;20166;ALBITRECCIA;20
5212;JARDINS DE CAMPO DELL'ORO 1461;20090;AJACCIO;20
5213;COLLINES PIETRALBA II 0;20090;AJACCIO;20
5214;SAN CIPRIANO 0;20137;LECCI;20
5215;LES HORIZONS 0;20000;AJACCIO;20
5216;DES ILES  LE SICILE 0;20000;AJACCIO;20
5217;NAPOLEON 970;20090;AJACCIO;20
5218;FRED SCAMARONI 580;20000;AJACCIO;20
5219;D'AGNAREDDA 516;20137;PORTO-VECCHIO;20
5220;SUARALTA 0;20129;BASTELICACCIA;20
5221;FRED SCAMARONI 70;20110;PROPRIANO;20
5222;LAETIZIA V LE PANORAMIC 0;20000;AJACCIO;20
5223;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5224;SAN CIPRIANO 0;20137;LECCI;20
5225;NAPOLEON 970;20000;AJACCIO;20
5226;NAPOLEON III 181;20110;PROPRIANO;20
5227;MARINA 0;20137;PORTO-VECCHIO;20
5228;HAMEAUX DE PROPRIANO 0;20110;PROPRIANO;20
5229;QRT OSPEDALE 265;20137;PORTO-VECCHIO;20
5230;SAN CIPRIANO 0;20137;LECCI;20
5231;DU PALAIS 400;20169;BONIFACIO;20
5232;MISS CAMPBELL 960;20000;AJACCIO;20
5233;CARDINAL FESCH 225;20000;AJACCIO;20
5234;DU COMMANDANT BENIELLI 130;20000;AJACCIO;20
5235;DU PARC LUCIE LE MURANO 0;20000;AJACCIO;20
5236;LES COLLINES DU RICANTO 0;20090;AJACCIO;20
5237;MACINA 0;20129;BASTELICACCIA;20
5238;PIANA 0;20115;PIANA;20
5239;RINICCIO 0;20118;VICO;20
5240;LDT ARUTOLI 16;20137;PORTO-VECCHIO;20
5241;SAGONE 0;20118;COGGIA;20
5242;MORILICCIA 0;20137;LECCI;20
5243;MEDITERRANEE 0;20090;AJACCIO;20
5244;PETINELLO SOTTANO 0;20138;COTI-CHIAVARI;20
5245;DES ILES  LE SICILE 0;20000;AJACCIO;20
5246;DE LA CORNICHE 35;20110;PROPRIANO;20
5247;DU 9 SEPTEMBRE 300;20110;PROPRIANO;20
5248;SAINT JEAN 1245;20090;AJACCIO;20
5249;SAINT JOSEPH 1251;20090;AJACCIO;20
5250;CUDETA 0;20157;FRASSETO;20
5251;DU PARC 3 0;20167;SARROLA-CARCOPINO;20
5252;PRESIDENT KENNEDY 1160;20090;AJACCIO;20
5253;DE TERRA BELLA 0;20166;GROSSETO-PRUGNA;20
5254;DOC DELL PELLEGRINO 440;20090;AJACCIO;20
5255;LA BARRIERE 0;20167;CUTTOLI-CORTICCHIATO;20
5256;SAN CIPRIANO 0;20137;LECCI;20
5257;IGLIASTROLO 0;20140;SERRA-DI-FERRO;20
5258;DE BIANCARELLO 160;20090;AJACCIO;20
5259;SAN BIAGGIO 0;20090;AJACCIO;20
5260;ROI DE ROME 1200;20000;AJACCIO;20
5261;MARECHAL LYAUTEY 867;20090;AJACCIO;20
5262;PAUL COLONNA D ISTRIA 1049;20090;AJACCIO;20
5263;NAPOLEON 970;20090;AJACCIO;20
5264;CEPPO 0;20190;SANTA-MARIA-SICHE;20
5265;PRESIDENT KENNEDY 1160;20090;AJACCIO;20
5266;DE BIANCARELLO 160;20090;AJACCIO;20
5267;LE VILLAGE 0;20146;SOTTA;20
5268;LES VIOLETTES  ASPRETTO 0;20090;AJACCIO;20
5269;LES COLLINES DU RICANTO 0;20090;AJACCIO;20
5270;DE BIANCARELLO 160;20090;AJACCIO;20
5271;COL COLONNA D ORNANO 330;20000;AJACCIO;20
5272;DE BIANCARELLO 160;20090;AJACCIO;20
5273;LDT CARRUCCINO 86;20137;PORTO-VECCHIO;20
5274;MICHEL BOZZI 950;20000;AJACCIO;20
5275;NAPOLEON 970;20000;AJACCIO;20
5276;COSTA PRUNI 0;20160;COGGIA;20
5277;ORTO DOLCE 0;20169;BONIFACIO;20
5278;LES TERRASSES DU PARC J 0;20167;SARROLA-CARCOPINO;20
5279;FORCOLI 0;20128;GROSSETO-PRUGNA;20
5280;PRESIDENT KENNEDY 1160;20090;AJACCIO;20
5281;FOCE INCESA 0;20137;PORTO-VECCHIO;20
5282;QRT OLIVETO 1015;20000;AJACCIO;20
5283;GABRIEL PERI 600;20000;AJACCIO;20
5284;LES COLLINES DU RICANTO 0;20090;AJACCIO;20
5285;MARECHAL ORNANO 870;20000;AJACCIO;20
5286;HTS JARDINS PORTICCIO 0;20166;GROSSETO-PRUGNA;20
5287;PIETRA VARGHIA 0;20128;ALBITRECCIA;20
5288;PAUL COLONNA D ISTRIA 1049;20090;AJACCIO;20
5289;L'ORTU DI L'OSU 0;20137;LECCI;20
5290;CONSTELLATION 0;20090;AJACCIO;20
5291;LES CLAIRIERES DE TREVOLE 0;20110;VIGGIANELLO;20
5292;LES JARDINS DE TRABACCHINA 0;20000;AJACCIO;20
5293;LDT SANTA GIULIA 403;20137;PORTO-VECCHIO;20
5294;JARDINS DE SUARTELLO 557;20090;AJACCIO;20
5295;PORTICCIO 0;20166;GROSSETO-PRUGNA;20
